scenario,training_seed,evaluation_episodes,episode_return_mean,episode_return_std,episode_length_mean,episode_length_std,robust_feasibility_rate_mean,robust_feasibility_rate_std,mean_key_rate_bits_per_sample_mean,mean_key_rate_bits_per_sample_std,mean_key_rate_bits_per_second_mean,mean_key_rate_bits_per_second_std,mean_raw_key_disagreement_rate_mean,mean_raw_key_disagreement_rate_std,mean_observation_reciprocity_mean,mean_observation_reciprocity_std,mean_surface_power_w_mean,mean_surface_power_w_std,mean_robust_reward_mean,mean_robust_reward_std,mean_mean_sample_reward_mean,mean_mean_sample_reward_std,mean_cvar_reward_mean,mean_cvar_reward_std,mean_worst_sample_reward_mean,mean_worst_sample_reward_std,mean_maximum_output_power_mean,mean_maximum_output_power_std,mean_power_violation_mean,mean_power_violation_std,mean_effective_active_elements_mean,mean_effective_active_elements_std,mean_projection_scale_mean,mean_projection_scale_std
partially_active__no_cvar,0,2,-5.7024889273049135,12.29092413205822,16.0,0.0,1.0,0.0,2.9879069826115923,0.02024790881183452,2987.9069826115924,20.247908811834147,0.14453125,0.0041432037960149265,0.9217356412806119,0.0005353848155071161,8.711114472113145,7.674569560277855,-0.35640555795655715,0.7681827582536389,-0.35640555795655715,0.7681827582536389,-0.4005154283098493,0.7609276469091855,-0.4005154283098493,0.7609276469091855,14.075485601716506,2.327442575551753,0.0,0.0,7.90625,0.13258252147247765,0.18409127693301608,0.15114683722295566
