scenario,training_seed,episode,step,reward,key_rate_bits_per_sample,key_rate_bits_per_second,raw_key_disagreement_rate,observation_reciprocity,surface_power_w,robust_reward,mean_sample_reward,cvar_reward,worst_sample_reward,maximum_output_power,power_violation,effective_active_elements,projection_scale,robustly_feasible
partially_active__no_cvar,0,0,1,-0.8605525059133863,2.8396954281384423,2839.6954281384424,0.125,0.9273014203872656,13.814854570149016,-0.8605525059133863,-0.8605525059133863,-0.8838652040074247,-0.8838652040074247,15.244494374280837,0.0,8.0,0.27736690698844213,1.0
partially_active__no_cvar,0,0,2,-0.6394527129754217,3.4215457712562447,3421.5457712562447,0.125,0.9497662628568924,12.316626944729029,-0.6394527129754217,-0.6394527129754217,-0.6646249859188323,-0.6646249859188323,15.394299580146722,0.0,8.0,0.24761571501770277,1.0
partially_active__no_cvar,0,0,3,-0.3311123178495139,3.768417456270969,3768.417456270969,0.15625,0.9543519223736616,8.86294692680692,-0.3311123178495139,-0.3311123178495139,-0.3447769858667644,-0.3447769858667644,13.31424667053912,0.0,8.0,0.19121852836999076,1.0
partially_active__no_cvar,0,0,4,-0.8774503629144617,2.6616637901129945,2661.6637901129943,0.109375,0.9149556357174025,14.77907132158239,-0.8774503629144617,-0.8774503629144617,-0.9730129352882384,-0.9730129352882384,16.053713144534452,0.0,8.0,0.2638057984105099,1.0
partially_active__no_cvar,0,0,5,-0.5882489353720917,3.423129806704574,3423.129806704574,0.0625,0.9507959256016107,12.810562959999615,-0.5882489353720917,-0.5882489353720917,-0.5883453525286988,-0.5883453525286988,15.844465232333306,0.0,8.0,0.28018044334433473,1.0
partially_active__no_cvar,0,0,6,-0.8852217664435253,2.799248757175438,2799.2487571754377,0.109375,0.9008345686683279,14.168495114762228,-0.8852217664435253,-0.8852217664435253,-0.9052573514245152,-0.9052573514245152,16.200160085770904,0.0,8.0,0.2904927471080213,1.0
partially_active__no_cvar,0,0,7,-1.4979208860622895,2.3909426545122408,2390.9426545122406,0.203125,0.8887631165998415,18.057704473577413,-1.4979208860622895,-1.4979208860622895,-1.5285446236065967,-1.5285446236065967,16.339803285779823,0.0,8.0,0.3735754767876546,1.0
partially_active__no_cvar,0,0,8,-1.0560543043466257,2.900351193913494,2900.3511939134937,0.09375,0.9291379005474731,16.341806830408444,-1.0560543043466257,-1.0560543043466257,-1.0670766133757585,-1.0670766133757585,15.099719002482251,0.0,8.0,0.3316230899697673,1.0
partially_active__no_cvar,0,0,9,-1.066437030386447,2.8105434423121736,2810.5434423121737,0.171875,0.9258487229263024,14.834540513502539,-1.066437030386447,-1.066437030386447,-1.0832253456558854,-1.0832253456558854,15.948976821660395,0.0,8.0,0.28747182708429414,1.0
partially_active__no_cvar,0,0,10,-0.9207927635932611,2.4154865892573945,2415.4865892573944,0.1875,0.8960721802087039,12.904813853996403,-0.9207927635932611,-0.9207927635932611,-0.975896636369549,-0.975896636369549,18.121423394830014,0.0,8.0,0.2334027203410414,1.0
