step,reward,mean_secure_key_rate_bps,mean_raw_kdr,mean_reciprocity,mean_active_elements,mean_projection_scale,mean_surface_power_watt,power_violation_probability,critic_loss,actor_loss
0.0,-0.07903623873320295,524.7035929157171,0.2884715237328693,0.592963963586739,32.0,0.18778601862763722,0.6300008647883153,0.0,nan,nan
100.0,0.043620115967285544,1844.71290076147,0.24003932395616917,0.7631035415182943,32.0,0.3658331208022858,0.6300012965911743,0.0,nan,nan
200.0,-0.0019978473920917797,1058.5095142837279,0.2407990826825476,0.7151527711217156,32.0,0.24653111655727855,0.6300009773100403,0.0,nan,nan
300.0,-0.002499754127548312,2043.518831139941,0.2868999657099309,0.5881075236431269,32.0,0.2956136283352899,0.6300010305048591,0.0,0.0004304299072828144,0.06123420596122742
400.0,0.03300337990645265,1585.03700239649,0.25523651558017124,0.7623427001222546,32.0,0.21260826734305915,0.6300009092022295,0.0,0.00029170233756303787,-0.14814937114715576
500.0,0.025397223330935415,1367.2583783450698,0.21012810965949136,0.7066132548641161,32.0,0.25064104707944956,0.6300010443448407,0.0,0.00027769326698035,-0.2543126940727234
600.0,0.06649964099058664,1841.3328791814859,0.20537743232289504,0.693887983807593,32.0,0.24802181693045267,0.6300010044759136,0.0,0.00020378772751428187,-0.26473185420036316
700.0,0.053511123361110816,1504.8165428750597,0.2063779543977422,0.7568893597514286,32.0,0.25641388219877026,0.630001091544023,0.0,0.00032327318331226707,-0.30712470412254333
800.0,-0.07513500884473055,206.24673681194292,0.2665088371518848,0.6525203359790523,32.0,0.1982161213806357,0.6300008526207457,0.0,0.000320334016578272,-0.33075255155563354
900.0,-0.007396912660514232,1249.4451663913715,0.24882664906656687,0.6120984285023366,32.0,0.29412512889448994,0.6300012937397421,0.0,0.00018258686759509146,-0.33441150188446045
1000.0,-0.022934322164753294,998.9851888464259,0.25962830478560606,0.7049029714571148,32.0,0.32971030193151485,0.630001224253188,0.0,0.00024046172620728612,-0.3339223861694336
1100.0,0.04452075806411471,1398.8475430076448,0.19162242958146875,0.7408277217555284,32.0,0.24895248671707115,0.6300011210521311,0.0,0.00025616129278205335,-0.3656921982765198
1200.0,-0.028779024812092942,843.4846676970129,0.2316623944035819,0.6665771788224555,32.0,0.19614734251033372,0.6300009379864954,0.0,0.0006401776918210089,-0.44052964448928833
1300.0,-0.043362454870773476,960.3918347361702,0.2620102779163509,0.6244326129995599,32.0,0.17293211257321417,0.6300008279715477,0.0,0.0009117389563471079,-0.48558324575424194
1400.0,0.05076039124771318,1275.5031277255857,0.2017304201747232,0.7653421391171505,32.0,0.2039968510603858,0.630001082970096,0.0,0.00027470127679407597,-0.625857949256897
1500.0,-0.010713661794083708,842.3191978498513,0.22695616179687872,0.688986618624093,32.0,0.2606102663491452,0.6300010284254483,0.0,0.0003446534392423928,-0.6781566143035889
1600.0,0.07708346209031787,2318.2660486535215,0.206817182694717,0.7215184073849734,32.0,0.2658034852908999,0.6300012312917629,0.0,0.00038089993176981807,-0.7823404669761658
1700.0,0.06965549352489292,2026.7669024932447,0.21361636444751395,0.7545305014231154,32.0,0.2730063852857736,0.6300010159184868,0.0,0.0006458646967075765,-0.8872066736221313
1800.0,0.056826064128979004,1477.0396496579456,0.165115032837808,0.7208659115925511,32.0,0.17548758361087025,0.6300007453077039,0.0,0.000530281919054687,-1.1144285202026367
1900.0,-0.06497280817027751,335.36727938612,0.25515246250676765,0.6402722377940537,32.0,0.2735988051784073,0.6300010721977787,0.0,0.005439338274300098,-1.1191442012786865
2000.0,-0.0029816789843136807,670.1066213578383,0.2072253416150493,0.7443089828367352,32.0,0.28976337459581636,0.6300013021524582,0.0,0.0005155568360351026,-1.1243655681610107
2100.0,-0.018624248078192768,922.6466836247187,0.23801285214955986,0.6851441890153385,32.0,0.24331285436977712,0.6300011153940586,0.0,0.0006093550473451614,-0.6219234466552734
2200.0,-0.06275471802144238,690.96399970635,0.28237139986113063,0.6022164128058636,32.0,0.21658276494828765,0.6300010360942362,0.0,0.004420934710651636,-0.5744456052780151
2300.0,-0.014286258702444706,804.3322743523752,0.2241320093618595,0.6602615526861,32.0,0.22992830451999957,0.630000872900424,0.0,0.0008024029666557908,-0.5807186365127563
2400.0,0.02587678234999414,998.0501632971598,0.19318990663923463,0.7359059764780195,32.0,0.31449217354249015,0.6300010767441372,0.0,0.0010778706055134535,-0.6324445009231567
2500.0,-0.05109706458926863,621.9337824494673,0.27897765577061073,0.6764541690461636,32.0,0.2791863053497048,0.6300010658192668,0.0,0.0030817557126283646,-0.5999845266342163
2600.0,-0.020080066390738026,884.298529297206,0.25226862282102713,0.6973461438435015,32.0,0.1836710196685134,0.6300006523363729,0.0,0.0025371515657752752,-0.5600733757019043
2700.0,0.03516894358336673,1792.292474467165,0.21904540569975556,0.6983653093229867,32.0,0.24497895200394026,0.6300011694084985,0.0,0.0009587554959580302,-0.5774149894714355
2800.0,0.0860909396389194,2133.0939657526865,0.18107083409143654,0.7557750750389296,32.0,0.16982943916530413,0.6300007949755219,0.0,0.0014740899205207825,-0.6604598760604858
2900.0,0.02889701369603128,1698.959359609185,0.21917487603372132,0.7175388404054832,32.0,0.16174580003124728,0.6300007750991646,0.0,0.0012292894534766674,-0.6641565561294556
3000.0,0.08251117786924161,2344.280510959342,0.22916945214148765,0.7311599510100554,32.0,0.1630451729189213,0.630000824275149,0.0,0.0013099726056680083,-0.6167314648628235
3100.0,0.05375575606878843,1817.0154703837036,0.20634047799345837,0.7437132916373683,32.0,0.2261252317553959,0.6300010022161254,0.0,0.0009518496226519346,-0.6328114867210388
3200.0,0.0027716939826290254,2079.517950542916,0.2814118716625934,0.6170524546491676,32.0,0.25182184068087654,0.6300011028053559,0.0,0.0015482264570891857,-0.7415826320648193
3300.0,-0.00923900648286935,1668.7146495444983,0.2785082341288478,0.6466679507355563,32.0,0.2865046005798755,0.6300010329212546,0.0,0.001178041216917336,-0.724210262298584
3400.0,0.049105258286304826,1947.922469530507,0.2135079086161556,0.739658579670516,32.0,0.42458419246020007,0.6300009989290919,0.0,0.0013657641829922795,-0.7167153358459473
3500.0,0.0926740791032792,2256.788568723727,0.20350123827391667,0.743031852036938,32.0,0.22716590000825132,0.6300008159857206,0.0,0.0013428078964352608,-0.8019000291824341
3600.0,-0.03698097181847849,840.7560641835096,0.2621945541319096,0.6768524002379419,32.0,0.25728443021631,0.6300011799055231,0.0,0.00177991040982306,-0.7627742290496826
3700.0,-0.03865383832747303,461.5864026129853,0.2284384648454758,0.6504583318898444,32.0,0.19171037921239975,0.6300008947442414,0.0,0.0017701043980196118,-0.8075124025344849
3800.0,-0.016863737092379164,1298.1606535879596,0.24651325631811002,0.6364463591516998,32.0,0.15753613012570877,0.6300008009403669,0.0,0.0015431400388479233,-0.8250218629837036
