episode,architecture,robust_reward,mean_reward,cvar_reward,worst_reward,mean_secure_key_rate_bps,cvar_secure_key_rate_bps,worst_secure_key_rate_bps,mean_raw_kdr,cvar_raw_kdr,worst_raw_kdr,mean_post_reconciliation_kdr,cvar_post_reconciliation_kdr,worst_post_reconciliation_kdr,mean_reciprocity,mean_surface_power_watt,power_violation_probability,mean_active_elements,mean_projection_scale,transmission_retained_bits,transmission_mutual_information_ab,transmission_eve_information,transmission_reciprocity,transmission_raw_kdr,transmission_post_reconciliation_kdr,transmission_public_leakage_bits,transmission_finite_penalty_bits,transmission_conditional_min_entropy_bits,transmission_key_margin_bits,transmission_positive_key_margin_probability,transmission_reconciliation_success_probability,transmission_finite_length_secret_bits,transmission_final_key_bits,transmission_final_key_success_probability,transmission_zero_final_key_probability,transmission_secure_key_rate_bps,reflection_retained_bits,reflection_mutual_information_ab,reflection_eve_information,reflection_reciprocity,reflection_raw_kdr,reflection_post_reconciliation_kdr,reflection_public_leakage_bits,reflection_finite_penalty_bits,reflection_conditional_min_entropy_bits,reflection_key_margin_bits,reflection_positive_key_margin_probability,reflection_reconciliation_success_probability,reflection_finite_length_secret_bits,reflection_final_key_bits,reflection_final_key_success_probability,reflection_zero_final_key_probability,reflection_secure_key_rate_bps
10.0,partially_active_dynamic,-0.08517123131956256,-0.06662003290745452,-0.1037224297316706,-0.12084778470409653,0.0,0.0,0.0,0.3007837840226175,0.342502702796258,0.3683090059692538,0.14844343227943485,0.19439084662820041,0.22499226810716288,0.565859829547279,0.2940010680560158,0.0,8.0,0.44804632968217195,937.4375,0.4822728306493597,0.12303292128643806,0.5091242790587303,0.32233551829630536,0.16828959917232775,918.0,170.75,821.5625,-299.1875,0.0,0.0,142.1875,0.0,0.0,1.0,0.0,941.5,0.7664083922202399,0.16690538250958156,0.6225953800358278,0.27923204974892973,0.12859726538654198,910.3125,171.0625,784.0625,-329.3125,0.0,0.0,279.3125,0.0,0.0,1.0,0.0
11.0,partially_active_dynamic,-0.0808556810389448,-0.06647632056459309,-0.09523504151329651,-0.10585817355767597,0.0,0.0,0.0,0.29672306009916577,0.33432332973579515,0.3443660083300044,0.1459248109636486,0.18279176424292534,0.188784872017706,0.5564267893873017,0.29400148392470543,0.0,8.0,0.8500210054103574,939.875,0.45613612812245946,0.069513280067686,0.4976001726064109,0.32113051180096674,0.16997962313563086,910.0625,170.9375,874.1875,-238.8125,0.0,0.0,141.0,0.0,0.0,1.0,0.0,939.625,0.7305984218892043,0.10428592920504662,0.6152534061681927,0.2723156083973648,0.12186999879166635,910.1875,170.9375,841.125,-272.0,0.0,0.0,298.6875,0.0,0.0,1.0,0.0
12.0,partially_active_dynamic,-0.043850572391895534,-0.023130843010600484,-0.06457030177319058,-0.06986359454096441,0.0,0.0,0.0,0.250173169293076,0.30678327724935894,0.32989790643577155,0.10933950425453998,0.1550230526309147,0.1731785416846156,0.6567794395026543,0.2940014626459333,0.0,8.0,1.0,937.1875,0.4254032663334043,0.10142802098790243,0.4629592172111712,0.3220567590450023,0.16989997538364493,908.6875,170.625,841.75,-269.5625,0.0,0.0,108.8125,0.0,0.0,1.0,0.0,931.4375,1.8751371650111335,0.5501223508170505,0.8505996617941372,0.17828957954114966,0.04877903312543502,792.5625,170.3125,470.8125,-524.0625,0.0,0.4375,623.125,0.0,0.0,1.0,0.0
13.0,partially_active_dynamic,-0.08512190942197798,-0.055585502248793967,-0.114658316595162,-0.13203377466224686,200.02487374319819,0.0,0.0,0.2979994005524888,0.3517365670270424,0.3712832768298783,0.15750576548481043,0.19983331169631763,0.22377069540649028,0.514059010131577,0.29400091373184795,0.0,8.0,0.46541079500994,941.25,0.11186141660116719,0.009306375885202136,0.21875983039074093,0.42143896156243005,0.2733755374966177,903.875,171.125,931.9375,-175.0625,0.0,0.0,28.375,0.0,0.0,1.0,0.0,930.625,1.5723345688922323,0.03272124045370385,0.809358189872413,0.17455983954254747,0.0416359934730032,816.8125,170.1875,899.75,-119.25,0.1875,0.3125,722.9375,20.3125,0.1875,0.8125,400.04974748639637
14.0,partially_active_dynamic,0.0039865418887906935,0.026171745093743967,-0.01819866131616258,-0.037424820096805346,0.0,0.0,0.0,0.20272292959012644,0.26011725710646516,0.2878509784291369,0.05847726567540618,0.1139854377417398,0.1463171018845537,0.7846671053392131,0.2940021117903544,0.0,8.0,0.7916618135070639,933.3125,1.6512034898709838,0.6273153250427388,0.8179749881805455,0.19001908837107506,0.047437272044796294,864.75,170.25,426.75,-640.25,0.0,0.1875,425.375,0.0,0.0,1.0,0.0,935.4375,1.282404102594929,0.4491430253492761,0.7513592224978808,0.21542677080917783,0.06951725930601607,884.0,170.375,524.0,-562.375,0.0,0.125,390.0,0.0,0.0,1.0,0.0
15.0,partially_active_dynamic,-0.026099493586819948,-0.0075437181682083635,-0.044655269005431535,-0.07144532309058309,0.0,0.0,0.0,0.25101736052748536,0.3177716436747253,0.3641254306004399,0.10467526822260904,0.17021957111912034,0.21105498155467564,0.7368257184065022,0.2940018158576617,0.0,8.0,0.44909666113218183,937.4375,0.7174597538534702,0.3731566216243436,0.6201437454112227,0.28298532400668436,0.13490355971534285,902.75,170.5625,595.3125,-510.0,0.0,0.0,93.8125,0.0,0.0,1.0,0.0,924.5625,1.8932148294132716,0.6142859739412592,0.853507691401782,0.21904939704828624,0.07444697672987524,871.0,169.5,376.0,-696.5,0.0,0.0625,609.125,0.0,0.0,1.0,0.0
16.0,partially_active_dynamic,-0.09269220304295167,-0.07853835094694456,-0.1068460551389588,-0.11315579927556658,0.0,0.0,0.0,0.3244670782588316,0.3535505553307974,0.36181044266596873,0.1756566408221302,0.20718847365758752,0.21841895663592817,0.5654762916689019,0.29400070151309143,0.0,8.0,0.21463225162838917,938.625,0.27634962471454283,0.04047250555187722,0.3628140038641773,0.37715711181847,0.22527384131846948,909.6875,170.8125,900.125,-212.375,0.0,0.0,57.25,0.0,0.0,1.0,0.0,939.25,1.350262449261081,0.2840876793215463,0.7681385794736265,0.27177704469919317,0.12603944032579095,886.875,170.8125,671.625,-418.0625,0.0,0.0,532.5,0.0,0.0,1.0,0.0
17.0,partially_active_dynamic,-0.03987986581204624,-0.022172442413378166,-0.05758728921071432,-0.06848770034726377,0.0,0.0,0.0,0.25090932980512365,0.29500921521694357,0.2913429510056919,0.10829342708953615,0.1442799913315059,0.1357295155475027,0.6634119301414081,0.2940016353909796,0.0,8.0,0.7049933113805853,941.125,0.4476444230278831,0.14450310185045218,0.49096369536836926,0.3284192081727362,0.17950693617304214,906.1875,170.9375,805.3125,-303.8125,0.0,0.0,83.3125,0.0,0.0,1.0,0.0,928.6875,1.7641372269061835,0.484937187932183,0.835860164914447,0.17339945143751115,0.03707991800603018,817.125,169.8125,513.125,-505.8125,0.0,0.375,561.8125,0.0,0.0,1.0,0.0
18.0,partially_active_dynamic,-0.08820105972410619,-0.05933036628599263,-0.11707175316221974,-0.147782913475458,0.0,0.0,0.0,0.28427591107417793,0.34781739050192917,0.3839533667544271,0.1330858213656727,0.20360594422566441,0.23802160349118187,0.5610386474408748,0.2940014023707866,0.0,8.0,0.5839586716436767,942.9375,0.9479615281618108,0.17387253831505595,0.6746297670613264,0.24886539288713877,0.09930834640544257,907.1875,171.25,778.375,-332.0625,0.0,0.0,377.1875,0.0,0.0,1.0,0.0,942.375,0.3781383114981665,0.052500116040159084,0.4474475278204233,0.31968642926121704,0.16686329632590288,922.125,171.0,892.375,-232.75,0.0,0.0,102.8125,0.0,0.0,1.0,0.0
19.0,partially_active_dynamic,-0.0898987421696788,-0.06349361842454027,-0.11630386591481734,-0.14833020918302237,0.0,0.0,0.0,0.30106396857282935,0.3653463107274967,0.3830659249106399,0.15212651603161753,0.2159085810051918,0.2232994705581983,0.5821924860832948,0.2940013135478457,0.0,8.0,0.640117710396364,937.625,0.7918445755899157,0.06762817308035796,0.609733352724094,0.29600015614190645,0.1460241000671041,901.625,170.75,873.8125,-230.5625,0.0,0.0,318.125,0.0,0.0,1.0,0.0,941.875,0.5964729279873564,0.221274147687805,0.5546516194424956,0.3061277810037522,0.158228931996131,900.0625,171.0625,732.4375,-370.6875,0.0,0.0,140.875,0.0,0.0,1.0,0.0
20.0,partially_active_dynamic,-0.026894858688099904,-0.002346146940815582,-0.05144357043538422,-0.07276610292646686,136.1071819379968,0.0,0.0,0.24260271999379923,0.2915365795428012,0.327298596801099,0.1041027227850077,0.14737204155833936,0.17810182654162637,0.6737232155695583,0.29400148251627306,0.0,8.0,0.735921792790772,940.625,0.44534939025827114,0.0635975111464425,0.48858130123715143,0.3290298879980985,0.1773385569315754,915.25,170.9375,880.3125,-237.875,0.0,0.0,130.375,0.0,0.0,1.0,0.0,929.0,1.9404035051403916,0.1783499402270397,0.8588651299019652,0.15617555198949995,0.030866888638440015,778.625,170.0,762.5,-218.125,0.1875,0.375,727.0,13.8125,0.1875,0.8125,272.2143638759936
21.0,partially_active_dynamic,-0.0862926142118757,-0.06826284012055842,-0.10432238830319299,-0.11276938035362934,0.0,0.0,0.0,0.3056596713037917,0.3386523810079122,0.3361627094293091,0.1560809040826287,0.18930623083229078,0.18588205957074927,0.5698357688015314,0.29400158228968865,0.0,8.0,0.8974856089614969,939.1875,0.42462876919728576,0.10421394330880654,0.46705393825406016,0.3392920916613178,0.18901076690746918,908.125,170.875,840.75,-270.25,0.0,0.0,129.1875,0.0,0.0,1.0,0.0,937.125,0.9288959259971745,0.07515992344207201,0.6726175993490024,0.2720272509462655,0.1231510412577882,897.25,170.5625,866.125,-233.6875,0.0,0.0,460.375,0.0,0.0,1.0,0.0
22.0,partially_active_dynamic,-0.07650618857707293,-0.053916039816953566,-0.09909633733719231,-0.11049738532876435,0.0,0.0,0.0,0.28680676982002745,0.3493612147787234,0.36763979208913133,0.14265199132797296,0.2001979710427124,0.21977717175955058,0.5944373609575639,0.2940012709845264,0.0,8.0,0.48474107159793167,941.0625,0.25588438008225434,0.06365280844649018,0.35914312101358825,0.37522640175584443,0.22510350197520138,904.9375,170.9375,880.625,-227.25,0.0,0.0,52.75,0.0,0.0,1.0,0.0,932.5625,1.711589617983607,0.7906548304974452,0.8297316009015396,0.19838713788421042,0.06020048068074456,838.3125,170.25,333.75,-706.8125,0.0,0.25,420.9375,0.0,0.0,1.0,0.0
23.0,partially_active_dynamic,-0.050935754738856406,-0.024109779545761302,-0.0777617299319515,-0.11300390286391007,0.0,0.0,0.0,0.2586492460935802,0.3249706657246907,0.361421450228686,0.11737463535595347,0.17230122075523757,0.19961286122959387,0.6730746800823773,0.2940009251544666,0.0,8.0,0.39501186226810425,942.5,0.6204343429759018,0.04179908142221467,0.5273047620313757,0.3355393511148419,0.18569690480649725,911.1875,171.125,902.8125,-211.5,0.0,0.0,246.625,0.0,0.0,1.0,0.0,933.5,1.6579735270562785,0.618209282062917,0.8188445981333787,0.1817591410723184,0.049052365905409664,806.9375,170.375,398.125,-611.1875,0.0,0.3125,451.25,0.0,0.0,1.0,0.0
24.0,partially_active_dynamic,-0.07116190064488541,-0.051911690558416074,-0.09041211073135474,-0.1002772134769184,0.0,0.0,0.0,0.2889622041946144,0.33822517291774,0.3592810752629323,0.14198416588599738,0.1884750466830249,0.21245632998567895,0.6098475201149286,0.2940009248409458,0.0,8.0,0.41893498698270815,938.25,0.2651250534838888,0.011055470287407883,0.3618673034541234,0.371479367163044,0.21699257671553263,924.9375,170.6875,927.4375,-200.1875,0.0,0.0,63.0625,0.0,0.0,1.0,0.0,928.1875,1.929195793713061,0.8637437505562664,0.8578277367757338,0.20644504122618476,0.06697575505646212,846.0,169.75,243.9375,-803.8125,0.0,0.1875,492.75,0.0,0.0,1.0,0.0
25.0,partially_active_dynamic,-0.046638189764885346,-0.021118131203301166,-0.07215824832646953,-0.10409179131514706,0.0,0.0,0.0,0.24122964993938753,0.3122386996680616,0.3417439579613607,0.09491159969565244,0.16315558936014046,0.19248297484769344,0.6444843844024928,0.29400183114105954,0.0,8.0,0.6304046140836608,941.25,0.574177422648963,0.0896821691998172,0.5619475684348189,0.2719498229737291,0.11834823241387893,920.3125,171.125,856.875,-266.5625,0.0,0.0,187.25,0.0,0.0,1.0,0.0,935.5,1.1889731525196112,0.3747077775968248,0.7270212003701666,0.21050947690504598,0.07147496697742595,849.3125,170.4375,584.0,-467.75,0.0,0.1875,369.875,0.0,0.0,1.0,0.0
26.0,partially_active_dynamic,-0.057040385354307256,-0.04040233197272014,-0.07367843873589437,-0.0899374269920683,40.008863502068145,0.0,0.0,0.2731518754728357,0.29723054758626544,0.3192078012307285,0.12831872100579902,0.15241481103835386,0.16671077879970886,0.607864280299951,0.29400136646499303,0.0,8.0,1.0,941.0,0.25444225436348245,0.05699524928477477,0.35350360959454535,0.37640502412375476,0.2215819487547515,929.75,171.0625,886.9375,-245.875,0.0,0.0,51.25,0.0,0.0,1.0,0.0,920.5,1.9841635576972352,0.2507481381804697,0.8622249510053568,0.1698987268219167,0.03505549325684652,808.75,169.0625,690.5,-319.3125,0.0625,0.5,718.375,4.0625,0.0625,0.9375,80.01772700413629
27.0,partially_active_dynamic,-0.09073667481846266,-0.06674188560563371,-0.11473146403129161,-0.13737327468016797,0.0,0.0,0.0,0.29781571676466134,0.36100102778291077,0.37841056924861993,0.1503522061236462,0.21508547913149578,0.23268784501248196,0.5578304450396295,0.2940011623122896,0.0,8.0,0.4713050590769985,942.625,0.39824358246682334,0.16596388293961611,0.4705675830699549,0.3348725728954552,0.18684320524136505,904.0625,171.125,786.0,-321.1875,0.0,0.0,41.5625,0.0,0.0,1.0,0.0,937.25,0.8673220281444322,0.29571838614193124,0.6450933070093041,0.26075886063386744,0.11386120700592736,887.0625,170.6875,661.375,-428.375,0.0,0.0625,254.6875,0.0,0.0,1.0,0.0
28.0,partially_active_dynamic,0.007166617026527223,0.03437679624371986,-0.02004356219066541,-0.028855807393688638,146.35122317511758,0.0,0.0,0.2068488750558427,0.26020989120266,0.2704484343828606,0.06724118270078902,0.10952042047212975,0.11662763466042156,0.7628311772998179,0.2940012400583413,0.0,8.0,0.47973281802079626,939.125,1.5078556884664702,0.13482824060174464,0.7993684350993442,0.18862899751736628,0.04730551486256941,857.625,170.875,812.5,-248.0,0.0625,0.125,695.0625,14.8125,0.0625,0.9375,292.70244635023516,944.125,1.150477165329273,0.2987175904402011,0.7262939195002915,0.22506875259431913,0.0871768505390086,849.4375,171.25,663.5625,-389.125,0.0,0.1875,453.25,0.0,0.0,1.0,0.0
29.0,partially_active_dynamic,-0.010308736229012218,0.010794352796705535,-0.03141182525472997,-0.04493903740106722,132.4304275267587,0.0,0.0,0.2290703006455406,0.269334725660306,0.3105850611671656,0.08876946239622241,0.12201574594438323,0.16170879397973453,0.7074329524486269,0.2940013012292544,0.0,8.0,0.37787122221145264,940.8125,0.7010588174712501,0.22763206642647843,0.6040822714849947,0.2740441641620591,0.1266186387400115,892.75,171.0,726.3125,-369.4375,0.0,0.0,176.4375,0.0,0.0,1.0,0.0,922.75,1.5766313662173266,0.1993947591397348,0.8107836334122591,0.18409643712902207,0.050920286052433324,804.75,169.1875,737.0,-268.9375,0.125,0.25,682.0625,13.4375,0.125,0.875,264.8608550535174
30.0,partially_active_dynamic,-0.01829087295753603,0.005548499091824911,-0.042130245006896966,-0.061557922668982315,0.0,0.0,0.0,0.2425941012859592,0.3119269048920117,0.3431512372742287,0.10095730674010325,0.15638800312159512,0.18493555093067016,0.7812284022166224,0.2940013070851997,0.0,8.0,0.5117170840459417,931.75,1.2744288743992551,0.013355789765946643,0.752559861288686,0.2675985069294445,0.12172640608945026,879.4375,170.1875,918.8125,-162.8125,0.0,0.0625,640.75,0.0,0.0,1.0,0.0,933.6875,1.5923550044819674,0.6334566941025151,0.8098969431445587,0.21758969564247393,0.08018820739075626,821.25,170.25,390.1875,-633.3125,0.0,0.3125,383.3125,0.0,0.0,1.0,0.0
31.0,partially_active_dynamic,-0.0480039851302188,-0.029695738593608675,-0.06631223166682892,-0.08609290377094658,0.0,0.0,0.0,0.2538304522200188,0.30486511937076066,0.3246041051366153,0.10971260303580341,0.15501479359177087,0.17343682749818193,0.633098121332368,0.29400136750072875,0.0,8.0,0.7639609955115132,928.6875,1.5964887601196578,0.4661647545685617,0.8135990547721199,0.16731997900478826,0.02867572701703346,840.5625,169.875,499.4375,-543.0,0.0,0.3125,521.9375,0.0,0.0,1.0,0.0,942.625,0.38813519298504273,0.09702688935646915,0.45259718789261616,0.34034092543524935,0.19074947905457332,912.4375,171.1875,850.75,-264.875,0.0,0.0,77.0,0.0,0.0,1.0,0.0
32.0,partially_active_dynamic,-0.07493361520293743,-0.05164437334647741,-0.09822285705939743,-0.10263348832414854,0.0,0.0,0.0,0.29642040656048374,0.36553772799541595,0.3824737693500191,0.14846753828519396,0.2138106191797359,0.22246062594082094,0.6298299478766038,0.29400159641556356,0.0,8.0,1.0,942.0,0.32332148759786883,0.06891504768949933,0.3865715312439474,0.3762101759588087,0.22545515941610608,910.4375,171.0,876.625,-236.8125,0.0,0.0,69.625,0.0,0.0,1.0,0.0,930.8125,2.082114541234679,0.13547671478102102,0.8730883645092605,0.2166306371621587,0.07147991715428181,870.75,170.0,804.6875,-268.0625,0.0,0.125,728.8125,0.0,0.0,1.0,0.0
33.0,partially_active_dynamic,-0.01104741455147171,0.005460397810633332,-0.02755522691357675,-0.05235257933777568,0.0,0.0,0.0,0.22997999879560882,0.2715272713808101,0.2904011421855776,0.08363994298937194,0.12599785245831285,0.14688538663532696,0.7492525661647815,0.2940011602451856,0.0,8.0,0.570739344309235,936.375,0.9371391256782444,0.04791737503212713,0.663978115813074,0.2637257321734884,0.11392508520141259,904.125,170.625,890.75,-216.0,0.0,0.0625,467.375,0.0,0.0,1.0,0.0,933.625,1.7563712184801066,0.5372424753353754,0.8345270165164891,0.1962342654177292,0.05335480077733131,864.5,170.25,445.6875,-621.0625,0.0,0.125,618.4375,0.0,0.0,1.0,0.0
34.0,partially_active_dynamic,-0.059538735854881855,-0.03964794049920347,-0.07942953121056025,-0.08932388313480949,0.0,0.0,0.0,0.2707229528493843,0.3180445426022522,0.3396955809665666,0.12110309812462083,0.16642171104227982,0.18690486565653935,0.6255686410930268,0.29400192293116695,0.0,8.0,0.6289724833781261,939.125,0.7624445059864071,0.04994646077527874,0.6195017206290508,0.28729955255513856,0.14068201845527642,889.8125,170.8125,891.75,-200.875,0.0,0.0,364.8125,0.0,0.0,1.0,0.0,940.625,0.7859060426297918,0.12953061848529146,0.6316355615570027,0.25414635314363,0.10152417779396525,909.5625,170.875,818.0625,-294.375,0.0,0.0625,322.375,0.0,0.0,1.0,0.0
35.0,partially_active_dynamic,-0.04154351723687242,-0.014874837656163764,-0.06821219681758108,-0.07228657795174273,115.9142924788888,0.0,0.0,0.2511392552263295,0.3069526901902324,0.3260709928277403,0.10641173215496069,0.16038651294657286,0.17826543062064562,0.642517166201108,0.29400072531109495,0.0,8.0,0.38206407758503147,942.6875,0.5302677119946384,0.1012340711342258,0.5354376809647605,0.28890740867510367,0.13883824782576845,909.6875,171.0625,846.6875,-266.0625,0.0,0.0,159.125,0.0,0.0,1.0,0.0,933.0625,1.266534989488634,0.46271129959495194,0.7495966514374555,0.2133711017775554,0.07398521648415296,846.25,170.1875,513.0,-535.4375,0.0625,0.125,405.4375,11.75,0.0625,0.9375,231.8285849577776
