scenario,training_seed,episode,step,reward,key_rate_bits_per_sample,key_rate_bits_per_second,raw_key_disagreement_rate,observation_reciprocity,surface_power_w,robust_reward,mean_sample_reward,cvar_reward,worst_sample_reward,maximum_output_power,power_violation,effective_active_elements,projection_scale,robustly_feasible
partially_active,0,0,1,-0.7677645284752497,2.6093615758187996,2609.3615758188,0.09375,0.8733317100636633,12.817660161801108,-0.7677645284752497,-0.7638650533841002,-0.7716640035663991,-0.7716640035663991,14.741944458018505,0.0,8.0,0.12899388370321707,1.0
partially_active,0,0,2,-0.7520667652802473,3.0072833915455113,3007.283391545511,0.09375,0.9352080237963709,13.337438827367803,-0.7520667652802473,-0.7512219988764508,-0.7529115316840439,-0.7529115316840439,14.320729666789628,0.0,8.0,0.13121045177667015,1.0
partially_active,0,0,3,-0.3475411712227723,3.9437259300800243,3943.725930080024,0.109375,0.9645900667466321,10.08951475589759,-0.3475411712227723,-0.3440484932371039,-0.3510338492084406,-0.3510338492084406,12.932666742096316,0.0,8.0,0.09530578886536621,1.0
partially_active,0,0,4,-1.039614111821161,2.712585645647484,2712.585645647484,0.1875,0.909070815517742,14.117277249386488,-1.039614111821161,-1.0182944710272925,-1.0609337526150293,-1.0609337526150293,15.748823931213767,0.0,8.0,0.1294974047917146,1.0
partially_active,0,0,5,-0.8940075028935266,3.2810372362339493,3281.0372362339494,0.15625,0.9468063208445819,14.256412652392788,-0.8940075028935266,-0.8513806245934601,-0.936634381193593,-0.936634381193593,16.69676294713729,0.0,8.0,0.14079888417575656,1.0
partially_active,0,0,6,-0.742324431518937,3.379136489029409,3379.136489029409,0.125,0.9507038283475134,13.235157117347924,-0.742324431518937,-0.7243987143797792,-0.7602501486580948,-0.7602501486580948,16.80985983338525,0.0,8.0,0.12718025042379363,1.0
partially_active,0,0,7,-1.5578967356098286,3.1704246631541153,3170.4246631541155,0.1875,0.9428115223335072,19.949319747005475,-1.5578967356098286,-1.5343097240012749,-1.5814837472183825,-1.5814837472183825,18.308871491244382,0.0,8.0,0.20137900215317464,1.0
partially_active,0,0,8,-1.1091786722503394,2.3897729432576273,2389.7729432576275,0.1875,0.8993093057806227,14.42351821745333,-1.1091786722503394,-1.0896374699714197,-1.128719874529259,-1.128719874529259,15.700497212800409,0.0,8.0,0.1457821856915012,1.0
partially_active,0,0,9,-1.3284169023998196,2.5824323517153385,2582.4323517153384,0.15625,0.9127092835836903,17.572376322570495,-1.3284169023998196,-1.3016940495059686,-1.3551397552936706,-1.3551397552936706,16.95883567740376,0.0,8.0,0.15780907419352466,1.0
partially_active,0,0,10,-0.7463717041948408,2.9604301495553615,2960.4301495553614,0.15625,0.8865850336494308,12.07579059728897,-0.7463717041948408,-0.7119998804410359,-0.7807435279486457,-0.7807435279486457,17.76391606786246,0.0,8.0,0.10872762138451635,1.0
