update_index,critic_loss
1,6.02525520324707
2,5.592870712280273
3,6.5259504318237305
4,4.7716264724731445
5,6.643033027648926
6,5.496706485748291
7,5.8809404373168945
8,4.620669364929199
9,5.658151626586914
10,5.426474571228027
11,3.393019676208496
12,4.026128768920898
13,4.782230377197266
14,2.74482798576355
15,3.567126512527466
16,4.557236671447754
17,2.537501096725464
18,3.4173331260681152
19,3.214602470397949
20,3.0193042755126953
21,3.0301103591918945
22,2.4607582092285156
23,2.5617575645446777
24,2.1999125480651855
25,2.673471212387085
26,2.357201099395752
27,2.3987622261047363
28,2.589514970779419
29,2.4942374229431152
30,2.810997486114502
31,2.741063356399536
32,1.970818281173706
33,2.1952595710754395
34,2.062706470489502
35,1.7753337621688843
36,1.9053728580474854
37,2.211146831512451
38,1.6530041694641113
39,1.7617043256759644
40,1.9197993278503418
41,1.5602965354919434
42,1.8191887140274048
43,1.44016432762146
44,1.1322145462036133
45,1.5362564325332642
46,1.314944863319397
47,1.1879923343658447
48,1.320112943649292
49,1.0905044078826904
50,1.3397879600524902
51,1.4917508363723755
52,1.233942985534668
53,1.0798287391662598
54,0.9881216287612915
55,0.878668487071991
56,0.827984094619751
57,0.5557404160499573
58,0.7012921571731567
59,0.7006580829620361
60,0.7776509523391724
61,0.6608873605728149
62,0.53787761926651
63,0.6528075933456421
64,0.5454087257385254
65,0.6437519788742065
66,0.67042076587677
67,0.555706262588501
68,0.4983798861503601
69,0.4825479984283447
70,0.4036259055137634
71,0.5303690433502197
72,0.5001021027565002
73,0.49877017736434937
74,0.4188382625579834
75,0.5248553156852722
76,0.42892956733703613
77,0.3010146915912628
78,0.23739752173423767
79,0.4361710548400879
80,0.29469960927963257
81,0.27759596705436707
82,0.2945252060890198
83,0.20970407128334045
84,0.28249186277389526
85,0.26805418729782104
86,0.36154040694236755
87,0.27961158752441406
88,0.3017686605453491
89,0.25911545753479004
90,0.26295843720436096
91,0.2607365846633911
92,0.28997349739074707
93,0.1905156970024109
94,0.290174275636673
95,0.39865607023239136
96,0.2549084424972534
97,0.3112331032752991
98,0.8152656555175781
99,0.2997114658355713
100,0.48308414220809937
101,0.42503780126571655
102,0.42793008685112
103,0.4624785780906677
104,0.18764108419418335
105,0.3470940887928009
106,0.5577981472015381
107,0.551332950592041
108,0.7217364311218262
109,0.5186898708343506
110,0.3123907744884491
111,0.45281898975372314
112,0.23648792505264282
113,0.2654188871383667
114,0.33958733081817627
115,0.23724566400051117
116,0.4202694892883301
117,0.4933273196220398
118,0.1800609529018402
119,0.424296498298645
120,0.3852527141571045
121,0.21701788902282715
122,0.4066299796104431
123,0.9611790776252747
124,0.194932758808136
125,0.4086301326751709
126,0.4375540316104889
127,0.4480786919593811
128,0.4737567603588104
129,0.28003743290901184
130,0.3649975657463074
131,0.23304389417171478
132,0.28455328941345215
133,0.6203417181968689
134,0.46006664633750916
135,0.42519044876098633
136,0.3851587772369385
137,0.36745667457580566
138,0.41534602642059326
139,0.1811869740486145
140,0.3374980092048645
141,0.3051419258117676
142,0.3853035271167755
143,0.3790738582611084
144,0.31043559312820435
145,0.39587563276290894
146,0.18902096152305603
147,0.1982753723859787
148,0.25761985778808594
149,0.29711776971817017
150,0.343916118144989
151,0.33991169929504395
152,0.1823907196521759
153,0.2911800742149353
154,0.3490182161331177
155,0.15667594969272614
156,0.3336713910102844
157,0.278445303440094
158,0.24147500097751617
159,0.3912676274776459
160,0.295450359582901
161,0.31344109773635864
162,0.2501385807991028
163,0.15667089819908142
164,0.18715062737464905
165,0.23047542572021484
166,0.20510202646255493
167,0.25989243388175964
168,0.24030958116054535
169,0.2572076916694641
170,0.29245883226394653
171,0.3558023273944855
172,0.16031721234321594
173,0.29517555236816406
174,0.09254114329814911
175,0.2520075738430023
176,0.24951940774917603
177,0.21091732382774353
178,0.25262099504470825
179,0.2275237739086151
180,0.4065563678741455
181,0.22698554396629333
182,0.31280645728111267
183,0.27761873602867126
184,0.15439146757125854
185,0.2662399411201477
186,0.3383238911628723
187,0.34331589937210083
188,0.30211806297302246
189,0.17325511574745178
190,0.16816124320030212
191,0.1946336030960083
192,0.2671507000923157
193,0.1554606854915619
194,0.2708233594894409
195,0.2029041349887848
196,0.206704244017601
197,0.2622673809528351
198,0.17148375511169434
199,0.22216126322746277
200,0.21993914246559143
201,0.2064497470855713
202,0.16032981872558594
203,0.20748738944530487
204,0.18082772195339203
205,0.24876201152801514
206,0.32614096999168396
207,0.3978368639945984
208,0.3372737765312195
209,0.258634477853775
210,0.16375420987606049
211,0.3428364396095276
212,0.4225449562072754
213,0.31660500168800354
214,0.24159839749336243
215,0.1783863604068756
216,0.16821587085723877
217,0.27824610471725464
218,0.18921315670013428
219,0.2506919205188751
220,0.18911875784397125
221,0.13855883479118347
222,0.21285127103328705
223,0.1784791648387909
224,0.11969339847564697
225,0.19825753569602966
226,0.12440377473831177
227,0.1620960235595703
228,0.14980962872505188
229,0.17789208889007568
230,0.12836392223834991
231,0.1405004858970642
232,0.10521192848682404
233,0.15696147084236145
234,0.15488538146018982
235,0.20113873481750488
236,0.14298692345619202
237,0.1876337230205536
238,0.09420598298311234
239,0.11314699798822403
240,0.18190589547157288
241,0.17327696084976196
242,0.1197521984577179
243,0.15650321543216705
244,0.12983080744743347
245,0.14293083548545837
246,0.1989588737487793
247,0.20812401175498962
248,0.2391025573015213
249,0.10207374393939972
250,0.15730807185173035
251,0.15390263497829437
252,0.13129690289497375
253,0.15408360958099365
254,0.18205979466438293
255,0.18221965432167053
256,0.19671586155891418
257,0.2585686147212982
258,0.1792355179786682
259,0.12035292387008667
260,0.12094537913799286
261,0.1906139850616455
262,0.1601426899433136
263,0.11781009286642075
264,0.1856059730052948
265,0.16439826786518097
266,0.14596562087535858
267,0.12503774464130402
268,0.19778257608413696
269,0.12212707847356796
270,0.11746101081371307
271,0.152433842420578
272,0.16584229469299316
273,0.11348406970500946
274,0.09221091121435165
275,0.11056537926197052
276,0.12071485817432404
277,0.22038158774375916
278,0.12968340516090393
279,0.15209297835826874
280,0.20087796449661255
281,0.11152847111225128
282,0.13105779886245728
283,0.10958772897720337
284,0.11582769453525543
285,0.1219673678278923
286,0.1792273223400116
287,0.11561080813407898
288,0.09792447835206985
289,0.1050032526254654
290,0.1220504641532898
291,0.19896423816680908
292,0.1154051125049591
293,0.1817384660243988
294,0.14502528309822083
295,0.15215200185775757
296,0.09901322424411774
297,0.17834064364433289
298,0.16327767074108124
299,0.0893942192196846
300,0.4212659001350403
301,0.09928815811872482
302,0.1383468210697174
303,0.1345660388469696
304,0.5667239427566528
305,0.38026684522628784
306,0.15362954139709473
307,0.2928527295589447
308,0.18083032965660095
309,0.4576185941696167
310,0.9025641679763794
311,0.35088053345680237
312,0.5295608043670654
313,0.5051548480987549
314,0.18612688779830933
315,0.25202852487564087
316,0.20840582251548767
317,0.24251128733158112
318,0.12444567680358887
319,0.36395445466041565
320,0.4253641963005066
321,0.18963997066020966
322,0.19260209798812866
323,0.38635092973709106
324,0.35020971298217773
325,0.13190355896949768
326,0.35632413625717163
327,0.3515646457672119
328,0.23954857885837555
329,0.26925110816955566
330,0.30989378690719604
331,0.3270774483680725
332,0.15808162093162537
333,0.21210569143295288
334,0.23531073331832886
335,0.8015246391296387
336,0.21774446964263916
337,0.6022454500198364
338,0.3339155912399292
339,0.6241201162338257
340,0.46984997391700745
341,0.693607747554779
342,0.28081947565078735
343,0.13889673352241516
344,0.6287194490432739
345,0.3074498474597931
346,0.19388160109519958
347,0.21511805057525635
348,0.5544907450675964
349,0.37578871846199036
350,0.23154063522815704
351,0.18238598108291626
352,0.29486143589019775
353,0.27646154165267944
354,0.3125854730606079
355,0.3041619658470154
356,0.23789501190185547
357,0.30342525243759155
358,0.2360624521970749
359,0.1464853584766388
360,0.37021565437316895
361,0.17760801315307617
362,0.14818891882896423
363,0.22245550155639648
364,0.1800735890865326
365,0.29097166657447815
366,0.2949882447719574
367,0.2508579194545746
368,0.23704425990581512
369,0.2448958307504654
370,0.2216913104057312
371,0.12176808714866638
372,0.20267581939697266
373,0.1887543946504593
374,0.1522647738456726
375,0.16182246804237366
376,0.12065023928880692
377,0.26946568489074707
378,0.19504597783088684
379,0.14010030031204224
380,0.2788282036781311
381,0.21671684086322784
382,0.1917421817779541
383,0.17377018928527832
384,0.3195946216583252
385,0.1950671225786209
386,0.139159694314003
387,0.20725879073143005
388,0.21291625499725342
389,0.16483363509178162
390,0.3148103654384613
391,0.15842828154563904
392,0.18677440285682678
393,0.1942485272884369
394,0.3018285930156708
395,0.40790343284606934
396,0.15952639281749725
397,0.1812991201877594
398,0.1948084980249405
399,0.14007198810577393
400,0.4179495871067047
401,0.43984681367874146
402,0.16169680655002594
403,0.18420514464378357
404,0.521354079246521
405,0.40755629539489746
406,0.22329914569854736
407,0.2323208898305893
408,0.3024747371673584
409,0.35571885108947754
410,0.38132452964782715
411,0.23113618791103363
412,0.21701648831367493
413,0.36306697130203247
414,0.11666522920131683
415,0.25204578042030334
416,0.20957642793655396
417,0.14801861345767975
418,0.20287421345710754
419,0.30150625109672546
420,0.19459682703018188
421,0.23375314474105835
422,0.20028561353683472
423,0.2792488932609558
424,0.1736433506011963
425,0.21379460394382477
426,0.24849757552146912
427,0.1777934730052948
428,0.19347712397575378
429,0.16996899247169495
430,0.15248364210128784
431,0.1643901765346527
432,0.18421299755573273
433,0.1478317677974701
434,0.1797909140586853
435,0.1936718225479126
436,0.22286584973335266
437,0.2989356219768524
438,0.21892580389976501
439,0.20930705964565277
440,0.23001629114151
441,0.20775312185287476
442,0.21497687697410583
443,0.1278882771730423
444,0.2005956470966339
445,0.18955686688423157
446,0.16563516855239868
447,0.27807164192199707
448,0.19033586978912354
449,0.21878761053085327
450,0.12063087522983551
451,0.22357064485549927
452,0.16803337633609772
453,0.13459369540214539
454,0.16063976287841797
455,0.5144150257110596
456,0.19874832034111023
457,0.3635486364364624
458,0.1533297300338745
459,0.12525033950805664
460,0.2173386812210083
461,0.21935707330703735
462,0.2805883288383484
463,0.2617335915565491
