scenario,training_seed,evaluation_episodes,episode_return_mean,episode_return_std,episode_length_mean,episode_length_std,robust_feasibility_rate_mean,robust_feasibility_rate_std,mean_key_rate_bits_per_sample_mean,mean_key_rate_bits_per_sample_std,mean_key_rate_bits_per_second_mean,mean_key_rate_bits_per_second_std,mean_raw_key_disagreement_rate_mean,mean_raw_key_disagreement_rate_std,mean_observation_reciprocity_mean,mean_observation_reciprocity_std,mean_surface_power_w_mean,mean_surface_power_w_std,mean_robust_reward_mean,mean_robust_reward_std,mean_mean_sample_reward_mean,mean_mean_sample_reward_std,mean_cvar_reward_mean,mean_cvar_reward_std,mean_worst_sample_reward_mean,mean_worst_sample_reward_std,mean_maximum_output_power_mean,mean_maximum_output_power_std,mean_power_violation_mean,mean_power_violation_std,mean_effective_active_elements_mean,mean_effective_active_elements_std,mean_projection_scale_mean,mean_projection_scale_std
partially_active,0,2,-6.345789811886198,13.148899844099065,16.0,0.0,1.0,0.0,2.962663473196123,0.03068988559756563,2962.663473196123,30.689885597565652,0.14404296875,0.00621480569402239,0.921739049156167,0.00304683895880254,8.832552614226548,8.161694682981059,-0.3966118632428875,0.8218062402561916,-0.37901839946081584,0.8196058088653901,-0.4142053270249591,0.824006671646993,-0.4142053270249591,0.824006671646993,14.300101694786079,2.364592235276265,0.0,0.0,7.90625,0.13258252147247765,0.09094396865604507,0.08007239002980882
