scenario,training_seed,episode,step,reward,key_rate_bits_per_sample,key_rate_bits_per_second,raw_key_disagreement_rate,observation_reciprocity,surface_power_w,robust_reward,mean_sample_reward,cvar_reward,worst_sample_reward,maximum_output_power,power_violation,effective_active_elements,projection_scale,robustly_feasible
passive,0,0,1,0.6425485986177841,4.092117002930053,4092.117002930053,0.125,0.9678435468397689,0.15200000000000002,0.6425485986177841,0.6571637235226785,0.6279334737128898,0.6279334737128898,0.0,0.0,0.0,1.0,1.0
passive,0,0,2,0.8021942800820521,4.712934249107782,4712.934249107782,0.078125,0.9807014615999006,0.15200000000000002,0.8021942800820521,0.8141944044533758,0.7901941557107285,0.7901941557107285,0.0,0.0,0.0,1.0,1.0
passive,0,0,3,0.7078985946146087,4.54542383211936,4545.42383211936,0.125,0.9780118755684705,0.15200000000000002,0.7078985946146087,0.7374488682330461,0.6783483209961713,0.6783483209961713,0.0,0.0,0.0,1.0,1.0
passive,0,0,4,0.8502091937545895,5.11947626982429,5119.476269824289,0.078125,0.9851999813703338,0.15200000000000002,0.8502091937545895,0.8673207698415831,0.8330976176675958,0.8330976176675958,0.0,0.0,0.0,1.0,1.0
passive,0,0,5,0.7823990217609564,4.324943948885722,4324.943948885722,0.078125,0.974548907907332,0.15200000000000002,0.7823990217609564,0.8164791946796747,0.7483188488422382,0.7483188488422382,0.0,0.0,0.0,1.0,1.0
passive,0,0,6,0.7691389759661411,4.807042762253147,4807.042762253147,0.109375,0.9813325222206274,0.15200000000000002,0.7691389759661411,0.8008574145966538,0.7374205373356284,0.7374205373356284,0.0,0.0,0.0,1.0,1.0
passive,0,0,7,0.7798496320787345,4.6079625825446,4607.9625825446,0.078125,0.9771075433262478,0.15200000000000002,0.7798496320787345,0.7817992342398852,0.7779000299175839,0.7779000299175839,0.0,0.0,0.0,1.0,1.0
passive,0,0,8,0.7938254050103979,4.667835371488538,4667.835371488538,0.078125,0.971578829307819,0.15200000000000002,0.7938254050103979,0.8065278582180324,0.7811229518027633,0.7811229518027633,0.0,0.0,0.0,1.0,1.0
passive,0,0,9,0.7855572192607188,5.148726542080095,5148.726542080095,0.109375,0.985372113478289,0.15200000000000002,0.7855572192607188,0.7975057275742835,0.773608710947154,0.773608710947154,0.0,0.0,0.0,1.0,1.0
passive,0,0,10,0.8613844094423206,5.217484535688687,5217.484535688687,0.078125,0.9864403992716659,0.15200000000000002,0.8613844094423206,0.8792501656799395,0.8435186532047017,0.8435186532047017,0.0,0.0,0.0,1.0,1.0
passive,0,0,11,0.816022099458237,4.564284442961231,4564.284442961231,0.0625,0.9773885555497748,0.15200000000000002,0.816022099458237,0.8271214768454633,0.8049227220710106,0.8049227220710106,0.0,0.0,0.0,1.0,1.0
passive,0,0,12,0.9503928154260206,5.85193680754304,5851.93680754304,0.0625,0.9912770179084346,0.15200000000000002,0.9503928154260206,0.9601534411435197,0.9406321897085214,0.9406321897085214,0.0,0.0,0.0,1.0,1.0
passive,0,0,13,0.6930499576357907,4.346197501871195,4346.1975018711955,0.109375,0.974854275246827,0.15200000000000002,0.6930499576357907,0.6980030274610484,0.688096887810533,0.688096887810533,0.0,0.0,0.0,1.0,1.0
passive,0,0,14,0.8480480606233398,4.930850766370044,4930.850766370044,0.0625,0.9834444976421002,0.15200000000000002,0.8480480606233398,0.8514887957886252,0.8446073254580545,0.8446073254580545,0.0,0.0,0.0,1.0,1.0
passive,0,0,15,0.7660591624278758,4.375486166157218,4375.486166157219,0.078125,0.9750672944802232,0.15200000000000002,0.7660591624278758,0.778486060999918,0.7536322638558335,0.7536322638558335,0.0,0.0,0.0,1.0,1.0
passive,0,0,16,0.8093572780248872,5.040981097260964,5040.981097260964,0.09375,0.9845232650257004,0.15200000000000002,0.8093572780248872,0.825054813810828,0.7936597422389465,0.7936597422389465,0.0,0.0,0.0,1.0,1.0
passive,0,1,1,0.8406384207411728,4.710562795175246,4710.562795175246,0.0625,0.9762424048951668,0.15200000000000002,0.8406384207411728,0.8622993595172376,0.818977481965108,0.818977481965108,0.0,0.0,0.0,1.0,1.0
passive,0,1,2,0.8472718696498334,5.156645552300047,5156.645552300047,0.078125,0.9840500706160709,0.15200000000000002,0.8472718696498334,0.8583041487616268,0.8362395905380401,0.8362395905380401,0.0,0.0,0.0,1.0,1.0
passive,0,1,3,0.6601291131355578,4.473202734252783,4473.202734252783,0.140625,0.9768473992387334,0.15200000000000002,0.6601291131355578,0.6809642532264706,0.639293973044645,0.639293973044645,0.0,0.0,0.0,1.0,1.0
passive,0,1,4,0.9288907535905715,5.80318348858858,5803.18348858858,0.078125,0.9906285663583799,0.15200000000000002,0.9288907535905715,0.953598875143095,0.904182632038048,0.904182632038048,0.0,0.0,0.0,1.0,1.0
passive,0,1,5,0.9094961457163273,5.356776202177743,5356.776202177743,0.0625,0.9877169356706942,0.15200000000000002,0.9094961457163273,0.9296562033795335,0.8893360880531213,0.8893360880531213,0.0,0.0,0.0,1.0,1.0
passive,0,1,6,0.992085662084498,6.265230678100503,6265.230678100503,0.0625,0.9925514014255392,0.15200000000000002,0.992085662084498,1.001572555646176,0.9825987685228199,0.9825987685228199,0.0,0.0,0.0,1.0,1.0
passive,0,1,7,0.8610208965017869,5.058650478192816,5058.650478192816,0.0625,0.9848054440242207,0.15200000000000002,0.8610208965017869,0.8639740231721819,0.858067769831392,0.858067769831392,0.0,0.0,0.0,1.0,1.0
passive,0,1,8,0.9186791145412395,5.552903306395203,5552.903306395203,0.0625,0.9891222054315045,0.15200000000000002,0.9186791145412395,0.9277067957272065,0.9096514333552725,0.9096514333552725,0.0,0.0,0.0,1.0,1.0
passive,0,1,9,0.7145158672913907,4.500211905446366,4500.2119054463665,0.125,0.9775992504068252,0.15200000000000002,0.7145158672913907,0.7554109188347322,0.6736208157480492,0.6736208157480492,0.0,0.0,0.0,1.0,1.0
passive,0,1,10,0.8917168754274742,5.47587993705923,5475.8799370592305,0.078125,0.987300865685286,0.15200000000000002,0.8917168754274742,0.9136453243063825,0.869788426548566,0.869788426548566,0.0,0.0,0.0,1.0,1.0
passive,0,1,11,0.7646809661920084,4.6732713354019175,4673.271335401918,0.09375,0.9801099148336943,0.15200000000000002,0.7646809661920084,0.7746798414269778,0.754682090957039,0.754682090957039,0.0,0.0,0.0,1.0,1.0
passive,0,1,12,0.8565603698585362,5.1965994353007545,5196.5994353007545,0.078125,0.9860239703655149,0.15200000000000002,0.8565603698585362,0.8718988110042395,0.841221928712833,0.841221928712833,0.0,0.0,0.0,1.0,1.0
passive,0,1,13,0.9357413679957743,5.355783668712742,5355.783668712742,0.046875,0.9876160500709519,0.15200000000000002,0.9357413679957743,0.9510463440847985,0.9204363919067502,0.9204363919067502,0.0,0.0,0.0,1.0,1.0
passive,0,1,14,0.8020430711876525,4.704688441016808,4704.688441016808,0.078125,0.980036520642972,0.15200000000000002,0.8020430711876525,0.8150490379521382,0.7890371044231668,0.7890371044231668,0.0,0.0,0.0,1.0,1.0
passive,0,1,15,0.9757224803352109,5.875545840437148,5875.545840437148,0.046875,0.9913174708128165,0.15200000000000002,0.9757224803352109,0.9771816412202987,0.9742633194501231,0.9742633194501231,0.0,0.0,0.0,1.0,1.0
passive,0,1,16,0.8734338395598935,5.260883264447715,5260.883264447715,0.078125,0.986869252838223,0.15200000000000002,0.8734338395598935,0.898794726255904,0.8480729528638831,0.8480729528638831,0.0,0.0,0.0,1.0,1.0
