episode,environment_step,episode_return,episode_length
1,16,8.792053517510812,16
2,32,10.469706631863213,16
3,48,11.444252099445821,16
4,64,10.253614408036453,16
5,80,13.267794250161359,16
6,96,10.90083468703431,16
7,112,11.617318525020396,16
8,128,11.268289992380879,16
9,144,9.380781784554566,16
10,160,10.853556863138177,16
11,176,10.477261068447685,16
12,192,10.374648844400143,16
13,208,9.860985840961405,16
14,224,9.284893353168433,16
15,240,12.01913276000908,16
16,256,11.214204996430553,16
17,272,14.123243204011356,16
18,288,10.59423365150995,16
19,304,12.764446754866656,16
20,320,10.844761529023382,16
21,336,9.29067554035664,16
22,352,12.004475311572437,16
23,368,11.227932047712448,16
24,384,11.161772236394395,16
25,400,11.03626238969406,16
26,416,10.686588565925929,16
27,432,12.294324516049661,16
28,448,9.472777370967009,16
29,464,8.526628940144633,16
30,480,13.458252413463107,16
31,496,11.459764233832393,16
32,512,11.341995894716606,16
33,528,9.129362855088335,16
34,544,10.241954484490302,16
35,560,9.849994319115101,16
36,576,9.521228576309749,16
37,592,10.899680357690096,16
38,608,13.075310282422457,16
39,624,8.994467621665189,16
40,640,10.432977666893931,16
41,656,9.01752557300971,16
42,672,12.065649603925674,16
43,688,10.702930625652186,16
44,704,12.074172570702306,16
45,720,10.107948250371384,16
46,736,10.191713738759612,16
47,752,10.948375956876953,16
48,768,11.180057090405805,16
49,784,12.899167524023404,16
50,800,10.02108318895239,16
51,816,8.305507064450522,16
52,832,10.984751942911675,16
53,848,9.953401009783999,16
54,864,12.530194023659021,16
55,880,9.409045694903075,16
56,896,12.404587645981987,16
57,912,9.789202075943612,16
58,928,9.468057465584675,16
59,944,11.371600042508534,16
60,960,12.90225465413772,16
61,976,11.298338061835885,16
62,992,10.23953035157095,16
63,1008,9.773167461565762,16
64,1024,10.457322458111665,16
65,1040,14.35977422669978,16
66,1056,10.17504814740149,16
67,1072,12.433994410488259,16
68,1088,9.765192865487892,16
69,1104,12.861001171686754,16
70,1120,11.729486942407464,16
71,1136,9.90380110912691,16
72,1152,10.225304259679879,16
73,1168,13.508080446262062,16
74,1184,11.45920331968794,16
75,1200,9.277242087427599,16
76,1216,14.082309095064796,16
77,1232,11.792002020349146,16
78,1248,10.446685549442307,16
79,1264,11.76303988393274,16
80,1280,13.040948150051596,16
81,1296,13.766583974417617,16
82,1312,9.256291410836704,16
83,1328,12.097192858162062,16
84,1344,12.131542759302617,16
85,1360,10.977676231530298,16
86,1376,9.016039747573387,16
87,1392,9.765722233665313,16
88,1408,13.070135905908714,16
89,1424,10.130127944006531,16
90,1440,11.698593328374457,16
91,1456,12.50047616536406,16
92,1472,10.75588146991208,16
93,1488,14.314973431885324,16
94,1504,9.852887343599209,16
95,1520,9.130958265704798,16
96,1536,12.554216932470812,16
97,1552,9.942197851659964,16
98,1568,10.757569284623012,16
99,1584,9.704072905688216,16
100,1600,8.97127734135445,16
101,1616,9.250844169339224,16
102,1632,13.115548803136457,16
103,1648,10.620153529026195,16
104,1664,13.641570929558977,16
105,1680,13.089021918505773,16
106,1696,12.152237416453628,16
107,1712,12.043299017926184,16
108,1728,9.833634754215119,16
109,1744,12.244201756496462,16
110,1760,12.97942735379445,16
111,1776,9.381599453547533,16
112,1792,10.950416690604152,16
113,1808,8.560881700581401,16
114,1824,9.454455179417018,16
115,1840,11.48293615507373,16
116,1856,9.986166299965806,16
117,1872,11.980171186425348,16
118,1888,9.175694943781387,16
119,1904,10.66235750770393,16
120,1920,9.616991497263067,16
121,1936,11.411662848528714,16
122,1952,9.077902622412791,16
123,1968,9.939973814367365,16
124,1984,10.089516720292949,16
125,2000,10.086566605299758,16
