scenario,training_seed,episode,step,reward,key_rate_bits_per_sample,key_rate_bits_per_second,raw_key_disagreement_rate,observation_reciprocity,surface_power_w,robust_reward,mean_sample_reward,cvar_reward,worst_sample_reward,maximum_output_power,power_violation,effective_active_elements,projection_scale,robustly_feasible
passive,1,0,1,0.8883409413085672,5.027478044566412,5027.478044566412,0.046875,0.9792612256434139,0.15200000000000002,0.8883409413085672,0.8932534653387865,0.8834284172783481,0.8834284172783481,0.0,0.0,0.0,1.0,1.0
passive,1,0,2,0.7972653326622048,5.181088300056307,5181.088300056307,0.109375,0.9860899464172941,0.15200000000000002,0.7972653326622048,0.8173268621101318,0.7772038032142777,0.7772038032142777,0.0,0.0,0.0,1.0,1.0
passive,1,0,3,0.8053130956231549,4.847125059640145,4847.125059640145,0.078125,0.975926187082959,0.15200000000000002,0.8053130956231549,0.8094005917408158,0.801225599505494,0.801225599505494,0.0,0.0,0.0,1.0,1.0
passive,1,0,4,0.8750607397078937,5.142538085506315,5142.538085506315,0.0625,0.982188237148276,0.15200000000000002,0.8750607397078937,0.8849735522910178,0.8651479271247695,0.8651479271247695,0.0,0.0,0.0,1.0,1.0
passive,1,0,5,0.8441887513769495,4.963884987032859,4963.8849870328595,0.078125,0.9823486609923655,0.15200000000000002,0.8441887513769495,0.8722646735544304,0.8161128291994687,0.8161128291994687,0.0,0.0,0.0,1.0,1.0
passive,1,0,6,0.7400529140327763,4.048186656160069,4048.1866561600687,0.078125,0.9683131053338045,0.15200000000000002,0.7400529140327763,0.7625806097826433,0.7175252182829092,0.7175252182829092,0.0,0.0,0.0,1.0,1.0
passive,1,0,7,0.8265746821260097,4.506597852451645,4506.597852451645,0.0625,0.9777028535686905,0.15200000000000002,0.8265746821260097,0.8538381522225097,0.7993112120295097,0.7993112120295097,0.0,0.0,0.0,1.0,1.0
passive,1,0,8,0.963096516751715,5.614663176020569,5614.663176020569,0.046875,0.9896830384624369,0.15200000000000002,0.963096516751715,0.9788351966701547,0.9473578368332753,0.9473578368332753,0.0,0.0,0.0,1.0,1.0
passive,1,0,9,0.8474944252569121,4.849798869669582,4849.798869669582,0.0625,0.9816013826904177,0.15200000000000002,0.8474944252569121,0.8594082722016569,0.8355805783121671,0.8355805783121671,0.0,0.0,0.0,1.0,1.0
passive,1,0,10,0.695731676967543,4.494098797537037,4494.098797537036,0.125,0.9769515387040091,0.15200000000000002,0.695731676967543,0.718777704829378,0.6726856491057082,0.6726856491057082,0.0,0.0,0.0,1.0,1.0
passive,1,0,11,0.9307550768992574,5.943596269763477,5943.596269763477,0.078125,0.9917720504511605,0.15200000000000002,0.9307550768992574,0.942714501596587,0.9187956522019279,0.9187956522019279,0.0,0.0,0.0,1.0,1.0
passive,1,0,12,0.8764838157893255,5.129566302675686,5129.566302675686,0.0625,0.9845631005982552,0.15200000000000002,0.8764838157893255,0.8879294510119549,0.8650381805666961,0.8650381805666961,0.0,0.0,0.0,1.0,1.0
passive,1,0,13,0.6873188317275173,4.242395746718847,4242.395746718847,0.109375,0.9708050037259899,0.15200000000000002,0.6873188317275173,0.698945586920155,0.6756920765348796,0.6756920765348796,0.0,0.0,0.0,1.0,1.0
passive,1,0,14,0.8681986040304202,5.114240636473028,5114.240636473028,0.0625,0.9854567602246564,0.15200000000000002,0.8681986040304202,0.8724447643012093,0.863952443759631,0.863952443759631,0.0,0.0,0.0,1.0,1.0
passive,1,0,15,0.817085236659953,4.920493023619933,4920.493023619933,0.078125,0.982103314685616,0.15200000000000002,0.817085236659953,0.8225195136151048,0.8116509597048013,0.8116509597048013,0.0,0.0,0.0,1.0,1.0
passive,1,0,16,0.8473399051720958,4.940505598318971,4940.505598318971,0.0625,0.9834899463077607,0.15200000000000002,0.8473399051720958,0.8490842773584142,0.8455955329857775,0.8455955329857775,0.0,0.0,0.0,1.0,1.0
passive,1,1,1,0.8653277137328543,4.77633247153293,4776.33247153293,0.0625,0.978795892422848,0.15200000000000002,0.8653277137328543,0.9038242341009917,0.826831193364717,0.826831193364717,0.0,0.0,0.0,1.0,1.0
passive,1,1,2,0.7490632840099429,4.4996277926377655,4499.627792637765,0.09375,0.9715858979763066,0.15200000000000002,0.7490632840099429,0.7650708397679562,0.7330557282519298,0.7330557282519298,0.0,0.0,0.0,1.0,1.0
passive,1,1,3,1.0168359099048907,6.12321090106464,6123.21090106464,0.046875,0.9927875716434089,0.15200000000000002,1.0168359099048907,1.0339069438816129,0.9997648759281684,0.9997648759281684,0.0,0.0,0.0,1.0,1.0
passive,1,1,4,0.9348545375348825,5.452825681924134,5452.825681924134,0.046875,0.986775908503634,0.15200000000000002,0.9348545375348825,0.9399885526255347,0.9297205224442303,0.9297205224442303,0.0,0.0,0.0,1.0,1.0
passive,1,1,5,0.8430940647157545,4.823840639929557,4823.840639929557,0.0625,0.9821403752330153,0.15200000000000002,0.8430940647157545,0.8529338778220457,0.8332542516094634,0.8332542516094634,0.0,0.0,0.0,1.0,1.0
passive,1,1,6,1.052415737564459,6.586547504609001,6586.547504609001,0.046875,0.9947656129905547,0.15200000000000002,1.052415737564459,1.0577439181727404,1.0470875569561775,1.0470875569561775,0.0,0.0,0.0,1.0,1.0
passive,1,1,7,0.9386075656998368,5.235939601207558,5235.939601207558,0.03125,0.9852293891500197,0.15200000000000002,0.9386075656998368,0.938706476703908,0.9385086546957656,0.9385086546957656,0.0,0.0,0.0,1.0,1.0
passive,1,1,8,0.8349382095308955,5.03687665243978,5036.87665243978,0.078125,0.9843152355776756,0.15200000000000002,0.8349382095308955,0.8454811360289751,0.8243952830328158,0.8243952830328158,0.0,0.0,0.0,1.0,1.0
passive,1,1,9,0.7658078665823828,4.830867594786788,4830.867594786789,0.109375,0.9814457024922714,0.15200000000000002,0.7658078665823828,0.791756122439951,0.7398596107248145,0.7398596107248145,0.0,0.0,0.0,1.0,1.0
passive,1,1,10,0.9749580070247794,6.253254494280901,6253.254494280901,0.078125,0.9934186930916951,0.15200000000000002,0.9749580070247794,0.9993312180756211,0.9505847959739376,0.9505847959739376,0.0,0.0,0.0,1.0,1.0
passive,1,1,11,0.9039032535776812,5.407107514665727,5407.107514665727,0.0625,0.9881193150952705,0.15200000000000002,0.9039032535776812,0.9132360981411544,0.8945704090142079,0.8945704090142079,0.0,0.0,0.0,1.0,1.0
passive,1,1,12,0.9020191795615871,5.608791855418119,5608.791855418119,0.078125,0.987393139554653,0.15200000000000002,0.9020191795615871,0.9209126038040358,0.8831257553191384,0.8831257553191384,0.0,0.0,0.0,1.0,1.0
passive,1,1,13,0.8972416540118643,5.724450514783822,5724.450514783822,0.078125,0.9902913851424355,0.15200000000000002,0.8972416540118643,0.8983425639741286,0.8961407440496,0.8961407440496,0.0,0.0,0.0,1.0,1.0
passive,1,1,14,0.8038486446839921,4.307415865595538,4307.415865595538,0.0625,0.9739220553517135,0.15200000000000002,0.8038486446839921,0.8301946751325737,0.7775026142354106,0.7775026142354106,0.0,0.0,0.0,1.0,1.0
