scenario,training_seed,evaluation_episodes,episode_return_mean,episode_return_std,episode_length_mean,episode_length_std,robust_feasibility_rate_mean,robust_feasibility_rate_std,mean_key_rate_bits_per_sample_mean,mean_key_rate_bits_per_sample_std,mean_key_rate_bits_per_second_mean,mean_key_rate_bits_per_second_std,mean_raw_key_disagreement_rate_mean,mean_raw_key_disagreement_rate_std,mean_observation_reciprocity_mean,mean_observation_reciprocity_std,mean_surface_power_w_mean,mean_surface_power_w_std,mean_robust_reward_mean,mean_robust_reward_std,mean_mean_sample_reward_mean,mean_mean_sample_reward_std,mean_cvar_reward_mean,mean_cvar_reward_std,mean_worst_sample_reward_mean,mean_worst_sample_reward_std,mean_maximum_output_power_mean,mean_maximum_output_power_std,mean_power_violation_mean,mean_power_violation_std,mean_effective_active_elements_mean,mean_effective_active_elements_std,mean_projection_scale_mean,mean_projection_scale_std
passive,1,2,13.818616087737,0.718866732958966,16.0,0.0,1.0,0.0,5.1441074082836575,0.2951694509918927,5144.107408283658,295.16945099189303,0.0703125,0.006905339660024878,0.9832920292680172,0.0030419836479133387,0.15200000000000002,0.0,0.8636635054835625,0.04492917080993537,0.8770952555047506,0.045009725376675136,0.8502317554623744,0.04484861624319569,0.8502317554623744,0.04484861624319569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
