update_index,actor_loss
2,-0.07370012998580933
4,-0.1488019973039627
6,-0.2332243174314499
8,-0.3357912600040436
10,-0.4449078440666199
12,-0.5980478525161743
14,-0.7597179412841797
16,-0.9119253158569336
18,-0.960176408290863
20,-0.9514195322990417
22,-0.9069845080375671
24,-0.8713704347610474
26,-0.8204631805419922
28,-0.7906843423843384
30,-0.7984524369239807
32,-0.8071193099021912
34,-0.8345392942428589
36,-0.8777056336402893
38,-0.9307359457015991
40,-0.9650977253913879
42,-0.9718309044837952
44,-1.0109915733337402
46,-0.9932084083557129
48,-0.9780082702636719
50,-0.9248162508010864
52,-0.8573824167251587
54,-0.8034611344337463
56,-0.7802549600601196
58,-0.7300464510917664
60,-0.7314797639846802
62,-0.7606073021888733
64,-0.7955264449119568
66,-0.7913855314254761
68,-0.8287545442581177
70,-0.7950498461723328
72,-0.808929979801178
74,-0.7858867645263672
76,-0.7950776815414429
78,-0.8052537441253662
80,-0.7935833930969238
82,-0.8189609050750732
84,-0.8597018718719482
86,-0.8622128963470459
88,-0.8387758731842041
90,-0.8248296976089478
92,-0.849578320980072
94,-0.8113138675689697
96,-0.8122259974479675
98,-0.8056588768959045
100,-0.8425072431564331
102,-0.8516991138458252
104,-0.8769819736480713
106,-0.8411163091659546
108,-0.8393220901489258
110,-0.8245115280151367
112,-0.8403565287590027
114,-0.8608603477478027
116,-0.85752934217453
118,-0.8781319260597229
120,-0.8939821124076843
122,-0.8824982047080994
124,-0.8707822561264038
126,-0.8851631879806519
128,-0.9075372815132141
130,-0.9097034335136414
132,-0.921367883682251
134,-0.9224380254745483
136,-0.9148080348968506
138,-0.9209334850311279
140,-0.9103289246559143
142,-0.9316427707672119
144,-0.9080355167388916
146,-0.9295957088470459
148,-0.9293434023857117
150,-0.9286035299301147
152,-0.9184816479682922
154,-0.949826717376709
156,-0.9291538000106812
158,-0.927371084690094
160,-0.9150909185409546
162,-0.9231851100921631
164,-0.9614529609680176
166,-0.9790986776351929
168,-0.9544960260391235
170,-0.9177682995796204
172,-0.9302027225494385
174,-0.9728896617889404
176,-0.9866312146186829
178,-0.9674800634384155
180,-0.9621421694755554
182,-0.924424409866333
184,-0.9385473728179932
186,-0.9399440884590149
188,-0.9720520973205566
190,-0.9668107628822327
192,-0.9137614369392395
194,-0.8844309449195862
196,-0.9191412329673767
198,-0.9543174505233765
200,-0.9231303334236145
202,-0.8783653974533081
204,-0.8578834533691406
206,-0.9226228594779968
208,-0.9330909848213196
210,-0.9192246198654175
212,-0.9637924432754517
214,-0.968785285949707
216,-0.9513902068138123
218,-0.9133293628692627
220,-0.9145683646202087
222,-0.9661262631416321
224,-0.9967550039291382
226,-0.9668998718261719
228,-0.9232113361358643
230,-0.9249158501625061
232,-0.9851462841033936
234,-0.9630711674690247
236,-0.9609034061431885
238,-0.9610862731933594
240,-0.9970825910568237
242,-1.0006170272827148
244,-1.010500192642212
246,-1.0055615901947021
248,-0.9862561225891113
250,-1.0307401418685913
