step,reward,mean_secure_key_rate_bps,mean_raw_kdr,mean_reciprocity,mean_active_elements,mean_projection_scale,mean_surface_power_watt,power_violation_probability,critic_loss,actor_loss
4000.0,0.052534686849011504,1057.9824414015961,0.2207738926055121,0.7301545967457959,8.0,1.0,0.29400159143224697,0.0,0.0018871220527216792,-0.9016549587249756
4100.0,0.009157196396572923,704.3328474274954,0.2142310966419387,0.7077121708931621,8.0,1.0,0.2940013058230169,0.0,0.001802109181880951,-0.9442707896232605
4200.0,0.005337634233656203,724.6717779392002,0.25954648485994836,0.7004880565186047,8.0,1.0,0.2940015288900983,0.0,0.0014192552771419287,-0.938705563545227
4300.0,0.08121846343842438,1438.7349856910846,0.19242605372469881,0.7428247685155301,8.0,1.0,0.29400176502151376,0.0,0.002203555777668953,-0.9260847568511963
4400.0,0.10177550677668877,2276.5763568203856,0.2278248099139375,0.7489031000662194,8.0,0.8712177758461515,0.29400158141286153,0.0,0.0024517755955457687,-0.95406574010849
4500.0,0.021660089715882864,485.73741485467366,0.21527472059158287,0.7044420884319951,8.0,0.7615707774481084,0.29400149938371184,0.0,0.0028910660184919834,-1.0531891584396362
4600.0,0.05632353879641872,1618.373109490492,0.2322145487541225,0.6960664458679736,8.0,1.0,0.29400110180928524,0.0,0.00257266778498888,-1.0251227617263794
4700.0,0.09836652679941456,2051.8908167226364,0.2224193123958756,0.7190439281368911,8.0,1.0,0.29400158853021907,0.0,0.002673670183867216,-0.9773954153060913
4800.0,0.05759809316572451,1297.4080391009297,0.2105484420237841,0.714416632649123,8.0,0.8021206616205072,0.2940016144378332,0.0,0.0026871836744248867,-1.0047487020492554
4900.0,0.05225599744111645,1338.242081310244,0.2185674803138428,0.7201714474082866,8.0,0.7417296277694687,0.2940019194469333,0.0,0.002759404480457306,-1.0241913795471191
4999.0,0.1131434747911991,3206.320745657764,0.3012768087610266,0.5413213883338731,8.0,0.5814423903504453,0.2940010432313446,0.0,0.0035561779513955116,nan
