episode,architecture,robust_reward,mean_reward,cvar_reward,worst_reward,mean_secure_key_rate_bps,cvar_secure_key_rate_bps,worst_secure_key_rate_bps,mean_raw_kdr,cvar_raw_kdr,worst_raw_kdr,mean_post_reconciliation_kdr,cvar_post_reconciliation_kdr,worst_post_reconciliation_kdr,mean_reciprocity,mean_surface_power_watt,power_violation_probability,mean_active_elements,mean_projection_scale
0.0,passive,-0.1519218301986307,-0.13987852443349147,-0.16396513596376996,-0.16396513596376996,0.0,0.0,0.0,0.41370371841728903,0.47580645161290325,0.47580645161290325,0.30326023624132636,0.3602150537634409,0.3602150537634409,0.42586667387576527,0.18200000000000002,0.0,0.0,1.0
