scenario,training_seed,episode,episode_return,episode_length,robust_feasibility_rate,mean_key_rate_bits_per_sample,mean_key_rate_bits_per_second,mean_raw_key_disagreement_rate,mean_observation_reciprocity,mean_surface_power_w,mean_robust_reward,mean_mean_sample_reward,mean_cvar_reward,mean_worst_sample_reward,mean_maximum_output_power,mean_power_violation,mean_effective_active_elements,mean_projection_scale
fully_active,0,0,3.7148244032547466,16,1.0,2.670821250394556,2670.821250394556,0.1630859375,0.9045185987003814,1.8589551702519902,0.23217652520342164,0.25707901804239597,0.20727403236444727,0.20727403236444727,14.896397932502051,0.0,8.625,0.014312196426672943
fully_active,0,1,4.134964918245323,16,1.0,2.711394811350818,2711.3948113508177,0.1611328125,0.9005476299721957,1.6323080146295783,0.25843530739033277,0.28095374512244375,0.23591686965822176,0.23591686965822176,10.244460817195101,0.0,6.3125,0.5287944813240608
