scenario,training_seed,evaluation_episodes,episode_return_mean,episode_return_std,episode_length_mean,episode_length_std,robust_feasibility_rate_mean,robust_feasibility_rate_std,mean_key_rate_bits_per_sample_mean,mean_key_rate_bits_per_sample_std,mean_key_rate_bits_per_second_mean,mean_key_rate_bits_per_second_std,mean_raw_key_disagreement_rate_mean,mean_raw_key_disagreement_rate_std,mean_observation_reciprocity_mean,mean_observation_reciprocity_std,mean_surface_power_w_mean,mean_surface_power_w_std,mean_robust_reward_mean,mean_robust_reward_std,mean_mean_sample_reward_mean,mean_mean_sample_reward_std,mean_cvar_reward_mean,mean_cvar_reward_std,mean_worst_sample_reward_mean,mean_worst_sample_reward_std,mean_maximum_output_power_mean,mean_maximum_output_power_std,mean_power_violation_mean,mean_power_violation_std,mean_effective_active_elements_mean,mean_effective_active_elements_std,mean_projection_scale_mean,mean_projection_scale_std
fully_active,0,2,3.9248946607500352,0.29708420720104517,16.0,0.0,1.0,0.0,2.691108030872687,0.028689840089058657,2691.108030872687,28.68984008905835,0.162109375,0.0013810679320049757,0.9025331143362886,0.002807898915579827,1.7456315924407844,0.1602637406772502,0.2453059162968772,0.018567762950065382,0.26901638158241986,0.016881981417279892,0.22159545101133452,0.020253544482850876,0.22159545101133452,0.020253544482850876,12.570429374848576,3.2894162798869306,0.0,0.0,7.46875,1.6351844314938913,0.27155333887536687,0.3637939124512923
