step,reward,mean_secure_key_rate_bps,mean_raw_kdr,mean_reciprocity,mean_active_elements,mean_projection_scale,mean_surface_power_watt,power_violation_probability,critic_loss,actor_loss
0.0,-0.03662886169514977,810.056521433788,0.323112608821984,0.582288201899852,0.0,1.0,0.18200000000000002,0.0,nan,nan
100.0,0.04626923034613502,1309.89570264558,0.260053023694119,0.701165047715004,0.0,1.0,0.18200000000000002,0.0,nan,nan
200.0,0.09959042439748166,2131.0767480034674,0.250320426826333,0.7293513378017111,0.0,1.0,0.18200000000000002,0.0,nan,nan
300.0,0.033491808147416494,1353.0317989160044,0.26459152400440733,0.637322784978693,0.0,1.0,0.18200000000000002,0.0,0.0006066603236831725,-0.011903631500899792
400.0,0.0853121074879287,1782.0115430579222,0.22687196334588827,0.71743083673824,0.0,1.0,0.18200000000000002,0.0,0.00021502758318092674,-0.36202892661094666
500.0,0.15547846231946122,2189.3256396323222,0.17594064273227922,0.7677299669618496,0.0,1.0,0.18200000000000002,0.0,0.0002471636689733714,-0.4758645296096802
600.0,-0.016557622120674298,731.7230814240015,0.26847808264144685,0.5961976453947866,0.0,1.0,0.18200000000000002,0.0,0.0003236960619688034,-0.4917851686477661
700.0,-0.058879263338743056,657.5012407588702,0.3205706707652408,0.5737734933499146,0.0,1.0,0.18200000000000002,0.0,0.000764296215493232,-0.6087253093719482
800.0,0.12155600881130416,2155.542449535109,0.23490573493704445,0.7493835804282847,0.0,1.0,0.18200000000000002,0.0,0.0002808690187521279,-0.5983157157897949
900.0,0.06574926582951297,1180.5043550831838,0.20937211087045993,0.6805438113044091,0.0,1.0,0.18200000000000002,0.0,0.0003630967694334686,-0.6967686414718628
1000.0,0.11685180718859517,2106.417190027454,0.19943769025822244,0.7206855150789021,0.0,1.0,0.18200000000000002,0.0,0.0003276253119111061,-0.713811993598938
1100.0,0.13799000093395614,2169.156065328222,0.20391139612584253,0.7370645581984171,0.0,1.0,0.18200000000000002,0.0,0.00045588036300614476,-0.821220874786377
1200.0,0.05123217251537409,1107.1660884734974,0.21907064349825991,0.7083420760564998,0.0,1.0,0.18200000000000002,0.0,0.0003669892903417349,-0.8888809680938721
