update_index,actor_loss
2,0.07211452722549438
4,0.14135460555553436
6,0.21564079821109772
8,0.3030359745025635
10,0.3978619873523712
12,0.5094154477119446
14,0.6473931670188904
16,0.8038910627365112
18,0.9905176162719727
20,1.2353975772857666
22,1.4663660526275635
24,1.7901666164398193
26,2.145162582397461
28,2.5937371253967285
30,3.0884506702423096
32,3.62214994430542
34,4.329103946685791
36,4.6231184005737305
38,4.7054643630981445
40,4.542243957519531
42,4.296154022216797
44,4.115140914916992
46,3.8636603355407715
48,3.8624212741851807
50,3.90732741355896
52,4.213258743286133
54,4.405669212341309
56,4.400881767272949
58,4.3648481369018555
60,4.228670597076416
62,4.18190860748291
64,4.166635513305664
66,4.1453704833984375
68,3.8624565601348877
70,3.446953296661377
72,3.2423338890075684
74,3.110276222229004
76,2.9564075469970703
78,2.894810199737549
80,2.8518638610839844
82,2.7973532676696777
84,2.5466153621673584
86,2.40014386177063
88,2.3191096782684326
90,2.288616895675659
92,2.3304669857025146
94,2.1764931678771973
96,2.0879228115081787
98,1.9148317575454712
100,1.9179041385650635
102,1.8391568660736084
104,2.082223415374756
106,1.7638064622879028
108,1.794718623161316
110,1.8880268335342407
112,2.18304443359375
114,2.033137321472168
116,1.9817547798156738
118,2.0239717960357666
120,2.0907816886901855
122,2.120732307434082
124,2.3392019271850586
126,2.232104539871216
128,2.1761088371276855
130,2.4722418785095215
132,2.4566457271575928
134,2.5534722805023193
136,2.6753334999084473
138,2.5433390140533447
140,2.607530355453491
142,2.6464736461639404
144,2.7956960201263428
146,2.644071340560913
148,2.5561490058898926
150,2.511535167694092
152,2.772841453552246
154,2.6963462829589844
156,2.665800094604492
158,2.52166748046875
160,2.6024327278137207
162,2.612874984741211
164,2.4891786575317383
166,2.6165761947631836
168,2.4335687160491943
170,2.668107271194458
172,2.7217721939086914
174,2.6548097133636475
176,2.751582145690918
178,2.698556423187256
180,2.701409101486206
182,2.7760705947875977
184,2.681283950805664
186,2.6430745124816895
188,2.6413986682891846
190,2.7737674713134766
192,2.5623934268951416
194,2.590472459793091
196,2.7483747005462646
198,2.7821884155273438
200,2.6091129779815674
202,2.742220640182495
204,2.797661781311035
206,2.904381275177002
208,2.885286808013916
210,2.86319899559021
212,2.829939842224121
214,2.7582201957702637
216,2.6623425483703613
218,2.452810764312744
220,2.4372124671936035
222,2.575176954269409
224,2.581671714782715
226,2.552929401397705
228,2.300240993499756
230,2.14711856842041
232,2.1139068603515625
234,2.0190296173095703
236,1.8911700248718262
238,1.9334344863891602
240,1.9548856019973755
242,1.9402085542678833
244,1.7977821826934814
246,1.6827723979949951
248,1.7241976261138916
250,1.5670820474624634
252,1.618067979812622
254,1.641930103302002
256,1.4705488681793213
258,1.4525494575500488
260,1.3753975629806519
262,1.356830358505249
264,1.3206583261489868
266,1.3680604696273804
268,1.3008549213409424
270,1.3039075136184692
272,1.274916648864746
274,1.2159874439239502
276,1.1371426582336426
278,1.1264925003051758
280,1.025260329246521
282,1.0460388660430908
284,1.0344948768615723
286,0.9421055316925049
288,0.9394558072090149
290,0.9119848012924194
292,0.9510948061943054
294,0.8529056310653687
296,0.8147147297859192
298,0.8151973485946655
300,0.8122652769088745
302,0.8299187421798706
304,0.8280066251754761
306,0.7970225214958191
308,0.8115696907043457
310,0.8079612255096436
312,0.8294057846069336
314,0.7839250564575195
316,0.811401903629303
318,0.8075411319732666
320,0.8711958527565002
322,0.8167803883552551
324,0.8279528617858887
326,0.8461008667945862
328,0.8508520126342773
330,0.8698111176490784
332,0.7917963862419128
334,0.8339406847953796
336,0.7553637027740479
338,0.8056132197380066
340,0.839880645275116
342,0.8040724992752075
344,0.7673102021217346
346,0.7813080549240112
348,0.8231745958328247
350,0.752815842628479
352,0.7293472290039062
354,0.8043296337127686
356,0.7508051991462708
358,0.7394709587097168
360,0.7225315570831299
362,0.7532002329826355
364,0.7676365971565247
366,0.7372437715530396
368,0.6795606017112732
370,0.7141034007072449
372,0.7481143474578857
374,0.7711691856384277
376,0.7243789434432983
378,0.6963123679161072
380,0.7826736569404602
382,0.7470084428787231
384,0.7102200388908386
386,0.7210875749588013
388,0.6755397915840149
390,0.6874334812164307
392,0.6670079231262207
394,0.6757433414459229
396,0.6580085754394531
398,0.6441448926925659
400,0.7091429233551025
402,0.7397481203079224
404,0.7905730605125427
406,0.7050831913948059
408,0.7520400881767273
410,0.7589865922927856
412,0.7493435740470886
414,0.7729106545448303
416,0.8007979393005371
418,0.7816538214683533
420,0.7702003121376038
422,0.7448923587799072
424,0.7680478692054749
426,0.7499709129333496
428,0.7475541830062866
430,0.7295129299163818
432,0.7301943302154541
434,0.8302907943725586
436,0.7013404369354248
438,0.6316447257995605
440,0.6526815295219421
442,0.5954526662826538
444,0.6286870241165161
446,0.6886468529701233
448,0.6733371615409851
450,0.655603289604187
452,0.6849874258041382
454,0.8028645515441895
456,0.768121600151062
458,0.6952094435691833
460,0.7914713025093079
462,0.7555536031723022
464,0.7923235297203064
466,0.7176921367645264
468,0.6784672737121582
470,0.620427668094635
472,0.605704128742218
474,0.6006452441215515
476,0.5773059129714966
478,0.5932185053825378
480,0.6164384484291077
482,0.6041821837425232
484,0.6434187889099121
486,0.6128126382827759
488,0.6147911548614502
490,0.6295727491378784
492,0.6040342450141907
494,0.6470251083374023
496,0.6739678382873535
498,0.679251492023468
500,0.6734941005706787
502,0.6971679329872131
504,0.6494361758232117
506,0.679797351360321
508,0.6012778878211975
510,0.566223680973053
512,0.5982074737548828
514,0.6462640762329102
516,0.5808390378952026
518,0.6094995141029358
520,0.5993064045906067
522,0.6120269298553467
524,0.6386251449584961
526,0.6173793077468872
528,0.7137230634689331
530,0.6591172814369202
532,0.6629960536956787
534,0.667273223400116
536,0.6233071088790894
538,0.6386562585830688
540,0.6337753534317017
542,0.5549861192703247
544,0.5649698972702026
546,0.5694307684898376
548,0.5830133557319641
550,0.557966947555542
552,0.5934315323829651
554,0.643376886844635
556,0.6432843804359436
558,0.6931349039077759
560,0.6670544743537903
562,0.6440423727035522
564,0.6814335584640503
566,0.6036065816879272
568,0.5791478157043457
570,0.5962229371070862
572,0.6183125376701355
574,0.623266339302063
576,0.5925748348236084
578,0.5487556457519531
580,0.5951471328735352
582,0.6216588020324707
584,0.5751699209213257
586,0.6240309476852417
588,0.5976734161376953
590,0.6065617203712463
592,0.6045550107955933
594,0.58519047498703
596,0.6278055906295776
598,0.5782634019851685
600,0.5545154809951782
602,0.5751426815986633
604,0.6532301306724548
606,0.6378858685493469
608,0.609208881855011
610,0.561452329158783
612,0.6008422374725342
614,0.6253829598426819
616,0.555925190448761
618,0.6230158805847168
620,0.5606719255447388
622,0.6211839914321899
624,0.5865453481674194
626,0.6665561199188232
628,0.6118238568305969
630,0.5790693163871765
632,0.5625029802322388
634,0.6598612070083618
636,0.6126978993415833
638,0.54414963722229
640,0.5864043235778809
642,0.588489294052124
644,0.5706872940063477
646,0.61060631275177
648,0.6668874025344849
650,0.6332756280899048
652,0.6468061208724976
654,0.5791330337524414
656,0.5182448029518127
658,0.5602592825889587
660,0.5321398377418518
662,0.5303241610527039
664,0.562513530254364
666,0.5813077092170715
668,0.6008939146995544
670,0.6342288851737976
672,0.6135980486869812
674,0.5624706149101257
676,0.5436068773269653
678,0.55105060338974
680,0.5007967352867126
682,0.5146627426147461
684,0.5503780245780945
686,0.5722997784614563
688,0.5737737417221069
690,0.504788339138031
692,0.5323077440261841
694,0.5476195812225342
696,0.5791311264038086
698,0.5673564076423645
700,0.4935833215713501
702,0.48217278718948364
704,0.5038410425186157
706,0.5321824550628662
708,0.5671418905258179
710,0.6230311393737793
712,0.6493452787399292
714,0.5578135848045349
716,0.5601506233215332
718,0.4910275638103485
720,0.5429809093475342
722,0.4623892605304718
724,0.4970402419567108
726,0.54165118932724
728,0.5736310482025146
730,0.5211377739906311
732,0.521769642829895
734,0.5256433486938477
736,0.5062649250030518
738,0.5318362712860107
740,0.49576717615127563
742,0.48781514167785645
744,0.5607839226722717
746,0.516364336013794
748,0.5155240297317505
750,0.5788292288780212
752,0.5878629684448242
754,0.5035010576248169
756,0.4655236601829529
758,0.46703845262527466
760,0.4734135866165161
762,0.4695166349411011
764,0.5268217921257019
766,0.47944509983062744
768,0.5237510800361633
770,0.5686002969741821
772,0.5635451078414917
774,0.504813551902771
776,0.4901098906993866
778,0.45174700021743774
780,0.4965395927429199
782,0.5095193386077881
784,0.47273439168930054
786,0.5049777030944824
788,0.43523621559143066
790,0.4516873061656952
792,0.4512288570404053
794,0.4067188501358032
796,0.40343770384788513
798,0.45932844281196594
800,0.5255877375602722
802,0.5146443843841553
804,0.5115387439727783
806,0.4956548810005188
808,0.48469114303588867
810,0.5149627923965454
812,0.5117140412330627
814,0.5248405337333679
816,0.45910245180130005
818,0.4604174494743347
820,0.4157741069793701
822,0.4106827974319458
824,0.3980393409729004
826,0.42470866441726685
828,0.45100876688957214
830,0.4690548777580261
832,0.5072805881500244
834,0.507452130317688
836,0.5053053498268127
838,0.5077551603317261
840,0.42025312781333923
842,0.4045528769493103
844,0.37502890825271606
846,0.3749468922615051
848,0.40946638584136963
850,0.49221283197402954
852,0.4384514391422272
854,0.41246142983436584
856,0.43766677379608154
858,0.4845125079154968
860,0.42419570684432983
