step,reward,mean_secure_key_rate_bps,mean_raw_kdr,mean_reciprocity,mean_active_elements,mean_projection_scale,mean_surface_power_watt,power_violation_probability,critic_loss,actor_loss
0.0,0.07767768965314341,1950.6307632672533,0.22938751296855625,0.712537773397777,8.0,1.0,0.2940013761147337,0.0,nan,nan
100.0,0.07391438367751994,1803.9002927123734,0.2180553538372572,0.7414136651803156,8.0,1.0,0.2940019048513436,0.0,nan,nan
200.0,0.06903402818777943,1853.439035930912,0.24233114171005357,0.7216336469257695,8.0,1.0,0.29400118650802176,0.0,nan,nan
300.0,0.13402494516755026,2409.0635195597597,0.21411983730409673,0.7476956174136413,8.0,1.0,0.2940017611748965,0.0,0.0004660804115701467,0.009534414857625961
400.0,0.06814165052697452,1774.9069492916817,0.2386221614219744,0.7361518959392417,8.0,0.6762623896831412,0.2940019323178416,0.0,0.0002871483447961509,-0.16229069232940674
500.0,0.07020308206960196,1519.0051128621844,0.22174338478412697,0.728855809608447,8.0,1.0,0.29400159744276544,0.0,0.00022830057423561811,-0.2950536906719208
600.0,0.03308743363632852,1326.7151942623236,0.2700706732446626,0.7298736031638398,8.0,0.7961184432849908,0.2940017614610186,0.0,0.0002646315551828593,-0.33666542172431946
700.0,0.14358759889672928,2724.8594262786373,0.26488233199568206,0.7503328258012023,8.0,1.0,0.29400125430467494,0.0,0.0004340889281593263,-0.3974693715572357
800.0,0.07102499867075365,1203.8882955672616,0.19902778636992316,0.7276536722739602,8.0,1.0,0.29400146989467074,0.0,0.00026149346376769245,-0.4680665135383606
900.0,0.08038651382695802,1887.8316999045169,0.23485018368260305,0.7327344218876413,8.0,1.0,0.2940018941623475,0.0,0.0003217139164917171,-0.5115233659744263
1000.0,0.08807712354563754,2161.6909144938386,0.22115346082517034,0.6988629712655583,8.0,1.0,0.2940012933390163,0.0,0.00037956441519781947,-0.5542510747909546
1100.0,0.04196157411872535,1234.679385868215,0.21753140502898374,0.7015323091880126,8.0,1.0,0.29400109157716187,0.0,0.0001925716205732897,-0.5973670482635498
1200.0,0.11903362788009587,2422.7501294735694,0.21923730807388545,0.7122846786364163,8.0,1.0,0.2940019140958632,0.0,0.00021293434838298708,-0.640495240688324
1300.0,0.06029631560258593,1463.0998396155255,0.21744703526132178,0.7096365386918249,8.0,0.875653098009793,0.2940020825950952,0.0,0.0002591741213109344,-0.7194771766662598
1400.0,0.06406318897928517,1879.61844567803,0.2656216042176861,0.7242070034693677,8.0,1.0,0.29400155281093565,0.0,0.0004463252262212336,-0.7257455587387085
1500.0,0.009050145344755102,752.1055530791928,0.24295434117401948,0.708761887239592,8.0,0.919902733889093,0.2940017747922514,0.0,0.00044506852282211185,-0.8401877880096436
1600.0,0.0946349617415727,1854.5917881326925,0.20539824565959336,0.7158021637399758,8.0,1.0,0.2940015333728985,0.0,0.00024810212198644876,-0.8686614036560059
1700.0,0.08691927110949829,1745.5570313584003,0.20891799410507966,0.7345322500852212,8.0,0.8007885283061551,0.2940016631905708,0.0,0.0003157276369165629,-0.9053692817687988
1800.0,0.11565597665959017,2412.9648248261847,0.2286077601412129,0.7360835028285616,8.0,0.8887562450979143,0.2940020165114713,0.0,0.00040923801134340465,-0.9677066802978516
1900.0,0.057849765126917925,1528.0269291241916,0.21811295779849021,0.6923689205800541,8.0,1.0,0.2940009657410144,0.0,0.0003064629854634404,-0.988717794418335
2000.0,-0.015555052620492314,472.1716780132526,0.23666092666107652,0.663966566150423,8.0,0.5828748605833454,0.2940014055360947,0.0,0.00054396060295403,-1.0309994220733643
2100.0,0.06048682887802216,1570.753405120367,0.2454102831938205,0.7044054401006161,8.0,0.6792578494297992,0.2940015481065881,0.0,0.00036188727244734764,-0.6682822704315186
2200.0,0.10938012567393347,1846.3270386484642,0.178834973714324,0.7491399769194714,8.0,0.7140039195066992,0.29400158173698104,0.0,0.0007402002229355276,-0.7339079976081848
2300.0,0.08545084942570419,2169.6041096921135,0.22652812843781972,0.7140481787146604,8.0,0.7855421061758232,0.29400167669881655,0.0,0.004003916867077351,-0.7343958616256714
2400.0,0.08963653769783247,1609.1119212535186,0.19424681092209406,0.73455902925598,8.0,0.6386716193127251,0.2940018049479026,0.0,0.0005898309173062444,-0.7121816873550415
2500.0,0.09177131557707582,2329.308407867309,0.23770352484917157,0.7271326898852153,8.0,0.5622848963801754,0.2940015452155249,0.0,0.001993078738451004,-0.7413251399993896
2600.0,-0.004515228409157419,669.1418814768815,0.251789093086657,0.6884613089990987,8.0,0.6088565146075728,0.29400175524365374,0.0,0.0010977331548929214,-0.7058906555175781
2700.0,0.13523318182019944,2368.9455211964128,0.19293833449294753,0.7348930206804686,8.0,0.7558446002511712,0.29400204124046087,0.0,0.0008927861345000565,-0.7037196159362793
2800.0,0.06940461319103103,1570.9185606312126,0.24468295858303163,0.7275832387435824,8.0,0.7367820787195445,0.294001621577638,0.0,0.001759176841005683,-0.7156426906585693
2900.0,0.048914651618045674,1561.2986988559085,0.2396224067895556,0.6816225977818081,8.0,0.8983753391739544,0.2940016677175405,0.0,0.002867929171770811,-0.6551201343536377
3000.0,0.03610363999715404,1415.7050740056407,0.26026940576230145,0.6928615116006154,8.0,1.0,0.29400185008747454,0.0,0.0012049356009811163,-0.7158215045928955
3100.0,0.025013068113922683,994.0354687891178,0.22462820629680136,0.6759917990717661,8.0,1.0,0.2940014600238683,0.0,0.001828721142373979,-0.7726538181304932
3200.0,0.031874021563807975,950.0032408934934,0.22501932161747085,0.7244705284620546,8.0,1.0,0.29400153774386995,0.0,0.001014763256534934,-0.7288851141929626
3300.0,0.06259558439184747,1471.0808858749601,0.22718868291725458,0.693120612327337,8.0,1.0,0.29400142196136836,0.0,0.0013961374061182141,-0.9267786741256714
3400.0,0.11041092574714917,1871.6928402307335,0.21531428322440987,0.7563433299452553,8.0,0.868508244815045,0.29400145490690516,0.0,0.0018274759640917182,-0.8512035608291626
3500.0,0.09153498382412281,1555.7359382311533,0.19700294234604968,0.735465555780979,8.0,0.7314392569587662,0.29400170929152564,0.0,0.0015765158459544182,-0.8537248373031616
3600.0,0.08314836096939834,1531.8682850976177,0.21458870304340233,0.7309804257721036,8.0,0.8568654920811536,0.294001941414981,0.0,0.002417098730802536,-0.869208812713623
3700.0,0.037309651662016524,944.4967114579658,0.21076027322129826,0.7222174873904403,8.0,0.7424368174955402,0.29400168573051316,0.0,0.003930764272809029,-0.8828113079071045
3800.0,0.07086584793068003,1640.9355883932155,0.22843378572399137,0.7500161651433551,8.0,0.42344943165211113,0.2940012413063164,0.0,0.00204033893533051,-0.9155426025390625
3900.0,0.029827876848687675,1282.2925791412022,0.2438870564346412,0.6826910186204691,8.0,0.7890833583285026,0.2940019003247138,0.0,0.0027368045412003994,-0.9763510227203369
4000.0,0.20464038758839015,3409.574138459764,0.18024387022610605,0.7781162984656244,8.0,0.7042310596056769,0.294001556092216,0.0,0.0017353304428979754,-1.0360101461410522
4100.0,0.06126423002582882,1607.376941310132,0.22813087220325332,0.7205638349867389,8.0,0.7771965021954408,0.2940021780984444,0.0,0.0071597713977098465,-0.9531953930854797
4200.0,0.023024546035800498,949.0682774782351,0.24702949209519992,0.7107907842354845,8.0,0.5134996149913205,0.29400141889299874,0.0,0.0017884982516989112,-0.9899736046791077
4300.0,-0.011217423264024012,520.0687387682142,0.25015812971490414,0.6631564008352518,8.0,0.8231297271736526,0.2940019342753333,0.0,0.002709918422624469,-1.132093071937561
4400.0,0.11302327988909305,2149.7879246478656,0.22021383979747733,0.7612927284309006,8.0,0.6069650855030728,0.2940015324756668,0.0,0.003199321450665593,-1.0996744632720947
4500.0,0.017944168996801978,1101.6351392211598,0.23924814031970099,0.6312760296494043,8.0,1.0,0.2940018051197395,0.0,0.0025662551634013653,-1.0149767398834229
4600.0,0.0606529315711468,1559.7575628220443,0.24822463063068548,0.732583721549936,8.0,0.8381171085585573,0.2940018886184025,0.0,0.0034185219556093216,-1.0977821350097656
4700.0,0.036808795036045935,1103.8946217543757,0.2525973111382136,0.6980507091468694,8.0,0.7735969305738095,0.29400162486994647,0.0,0.0019790511578321457,-1.0839755535125732
4800.0,0.03029848099992752,1033.8943571372536,0.25115293155967305,0.712175682950398,8.0,0.6043163306843784,0.29400163418197756,0.0,0.0028689042665064335,-1.113971471786499
4900.0,0.09615854982533753,1750.3800868970193,0.23655723588762995,0.7608377412710113,8.0,0.6787393663513388,0.2940015725422491,0.0,0.005494116805493832,-1.0264225006103516
4999.0,0.039374064442617776,1906.8433765154618,0.2714907706716616,0.6353020959815964,8.0,0.47284705267514493,0.2940008116234914,0.0,0.0025141441728919744,nan
