episode,architecture,robust_reward,mean_reward,cvar_reward,worst_reward,mean_secure_key_rate_bps,cvar_secure_key_rate_bps,worst_secure_key_rate_bps,mean_raw_kdr,cvar_raw_kdr,worst_raw_kdr,mean_post_reconciliation_kdr,cvar_post_reconciliation_kdr,worst_post_reconciliation_kdr,mean_reciprocity,mean_surface_power_watt,power_violation_probability,mean_active_elements,mean_projection_scale,transmission_retained_bits,transmission_mutual_information_ab,transmission_eve_information,transmission_reciprocity,transmission_raw_kdr,transmission_post_reconciliation_kdr,transmission_public_leakage_bits,transmission_finite_penalty_bits,transmission_conditional_min_entropy_bits,transmission_key_margin_bits,transmission_positive_key_margin_probability,transmission_reconciliation_success_probability,transmission_finite_length_secret_bits,transmission_final_key_bits,transmission_final_key_success_probability,transmission_zero_final_key_probability,transmission_secure_key_rate_bps,reflection_retained_bits,reflection_mutual_information_ab,reflection_eve_information,reflection_reciprocity,reflection_raw_kdr,reflection_post_reconciliation_kdr,reflection_public_leakage_bits,reflection_finite_penalty_bits,reflection_conditional_min_entropy_bits,reflection_key_margin_bits,reflection_positive_key_margin_probability,reflection_reconciliation_success_probability,reflection_finite_length_secret_bits,reflection_final_key_bits,reflection_final_key_success_probability,reflection_zero_final_key_probability,reflection_secure_key_rate_bps
0.0,partially_active_fixed,-0.07457969812030618,-0.03658648304055592,-0.11257291320005645,-0.13465306745160707,158.29046299960427,0.0,0.0,0.29030823069449035,0.3608725748641438,0.3512573380236067,0.14671165765249236,0.209546044721679,0.19401137713321248,0.610693221580231,0.2940005830931735,0.0,8.0,0.3084952502328946,947.75,0.6569984927577326,0.11147179821375112,0.555310328655696,0.2911119787698423,0.15004747963652526,859.875,171.5625,841.8125,-221.625,0.0625,0.125,221.0,16.0,0.0625,0.9375,316.58092599920855,942.9375,0.9369253302646596,0.438216980287312,0.6660761145047661,0.2895044826191385,0.1433758356684595,890.5625,171.3125,540.5625,-553.3125,0.0,0.0625,229.8125,0.0,0.0,1.0,0.0
1.0,partially_active_fixed,-0.11930216215384085,-0.08999984496141694,-0.14860447934626475,-0.1756815409162821,0.0,0.0,0.0,0.32295318776742044,0.3916963577376485,0.413494485782331,0.17628963694761857,0.24208572871298017,0.2595840281436265,0.5043843237170738,0.29400115821121503,0.0,8.0,1.0,942.5,0.5714688894358314,0.0802381917615062,0.5550358303048686,0.3025328104235703,0.1562699401550728,892.125,171.125,866.25,-229.0,0.0,0.0,197.75,0.0,0.0,1.0,0.0,940.75,0.4147202510550206,0.1921543662013712,0.45373281712927904,0.3433735651112706,0.19630933374016432,889.9375,170.9375,758.5,-334.375,0.0,0.0625,50.625,0.0,0.0,1.0,0.0
2.0,partially_active_fixed,-0.15203586473939645,-0.12822198566307322,-0.17584974381571972,-0.1840145552960117,0.0,0.0,0.0,0.36178134617972457,0.4182302830076596,0.40882376579798674,0.2151099256590143,0.2722493946274095,0.2757137977455846,0.41034390299624707,0.2940009317246036,0.0,8.0,0.8533342529760217,940.9375,0.4130931598503099,0.04178283785176649,0.46745454385831775,0.3364661311166548,0.18947791281757018,895.0,171.0625,901.25,-196.8125,0.0,0.0,136.4375,0.0,0.0,1.0,0.0,941.75,0.26680277696241644,0.08856661356239032,0.35323326213417644,0.3870965612427943,0.24074193850045844,889.125,171.0625,857.875,-234.3125,0.0,0.0,59.6875,0.0,0.0,1.0,0.0
3.0,partially_active_fixed,-0.06849807418851724,-0.04017217904838735,-0.09682396932864712,-0.1115408270127306,0.0,0.0,0.0,0.28472175224751206,0.3682239417658495,0.4119397469795454,0.13906831060918806,0.21556714497879098,0.2657644320810841,0.6579439190597072,0.2940008673657277,0.0,8.0,0.3518718127597156,944.6875,0.4185846075086751,0.1246280600347336,0.45171376092770593,0.34044152960077967,0.19266136828117064,897.6875,171.3125,826.75,-274.25,0.0,0.0,83.5625,0.0,0.0,1.0,0.0,935.875,1.990986724991974,0.45387031472440026,0.8641740771917084,0.2290019748942444,0.08547525293720554,864.75,170.5625,524.8125,-542.5,0.0,0.1875,681.375,0.0,0.0,1.0,0.0
4.0,partially_active_fixed,-0.11502184444636426,-0.09266240680628489,-0.13738128208644362,-0.1666985746714556,0.0,0.0,0.0,0.3308055341914515,0.39274583119622897,0.4123411875854872,0.18299783762653235,0.24418331669515325,0.2676438653637351,0.5107021639834827,0.29400072507255687,0.0,8.0,0.908315865213293,941.4375,0.24670637743663487,0.010867225938021996,0.3678526474506628,0.37411295522881843,0.22393014477738604,908.8125,171.0625,930.625,-181.25,0.0,0.0,50.8125,0.0,0.0,1.0,0.0,940.0625,0.9166137860656065,0.3095214643808339,0.6535516805163026,0.2874981131540846,0.14206553047567866,887.5625,170.875,648.5,-441.9375,0.0,0.0625,246.0,0.0,0.0,1.0,0.0
5.0,partially_active_fixed,-0.02408900229639226,-0.006024778175349263,-0.042153226417435255,-0.05729167700140235,0.0,0.0,0.0,0.23326525648212498,0.28864073008037006,0.3014333170639962,0.08806335657370853,0.1434507119341102,0.1537660053931122,0.7000397515959884,0.29400100253484457,0.0,8.0,0.4499986246197283,938.5,0.790703969342111,0.06129147528121452,0.6328250672331661,0.25683780202380385,0.10874252818065586,899.9375,170.75,880.5625,-222.125,0.0,0.0625,369.25,0.0,0.0,1.0,0.0,933.1875,1.3379772058749646,0.5800074552585126,0.7672544359588106,0.2096927109404461,0.06738418496676118,860.1875,170.1875,412.75,-649.625,0.0,0.1875,324.5625,0.0,0.0,1.0,0.0
6.0,partially_active_fixed,-0.005336859734551202,0.01192100478399805,-0.022594724253100454,-0.03726042489396731,9.827430323519007,0.0,0.0,0.21005631062474664,0.25526747917344556,0.2690768475185427,0.08024590165416615,0.1190247892432386,0.14106583072100312,0.7268330446684386,0.2940019186966825,0.0,8.0,1.0,941.1875,0.6639216002722137,0.17469854601224158,0.5793376082526538,0.2949095733697443,0.15135427676296123,878.3125,170.9375,776.25,-305.0,0.0,0.0625,187.5,0.0,0.0,1.0,0.0,928.375,2.099869716736527,0.333913387148392,0.8743284810842233,0.12520304787974892,0.00913752654537106,721.0,170.0,619.1875,-303.8125,0.0625,0.875,723.25,1.0,0.0625,0.9375,19.654860647038014
7.0,partially_active_fixed,-0.10613550234787152,-0.08110222978521606,-0.13116877491052698,-0.15030976508584082,0.0,0.0,0.0,0.32184899575352616,0.38098497279482363,0.40977003802702505,0.17265015737123035,0.23337266586775257,0.2620657350660858,0.5461119817143907,0.2940012825133112,0.0,8.0,0.7632626837769632,940.0,0.5339218621161853,0.10733604293379656,0.543527059614106,0.32061976398181885,0.16734047108121697,917.625,171.0,838.5,-282.125,0.0,0.0,149.4375,0.0,0.0,1.0,0.0,944.0,0.5959675617865243,0.015829158066577455,0.5486969038146753,0.3230782275252334,0.17795984366124368,891.0625,171.25,928.5625,-165.75,0.0,0.0,279.625,0.0,0.0,1.0,0.0
8.0,partially_active_fixed,-0.04031054721441311,-0.015198394970391774,-0.06542269945843444,-0.08646422401186168,35.10613137822976,0.0,0.0,0.2529171833890632,0.3062883128753705,0.35782266803423557,0.10611391620191549,0.15614339702761415,0.20016341289571127,0.6857485635094767,0.29400129115578494,0.0,8.0,0.7232919027772509,943.4375,0.5899022352558437,0.056109677097290866,0.5441509654586699,0.30469405572959396,0.15249752333045574,916.125,171.25,889.9375,-229.4375,0.0,0.0,242.875,0.0,0.0,1.0,0.0,929.4375,1.7030419001311476,0.451653253394109,0.8273461615602834,0.2011403110485324,0.059730309073375225,862.1875,170.0625,529.4375,-534.8125,0.0625,0.125,604.0625,3.5625,0.0625,0.9375,70.21226275645952
9.0,partially_active_fixed,-0.024129628930297298,0.009339941858548622,-0.05759919971914322,-0.06906098900862598,141.90803372228476,0.0,0.0,0.2377731009206643,0.30778150798907206,0.3260028177040461,0.0970844108397972,0.16424066005001603,0.18882122278405442,0.7171790682522461,0.29400124703796926,0.0,8.0,0.6711281788446026,937.4375,0.7017177448940285,0.11010862387379859,0.5963697209744249,0.2839505312275997,0.13651711159683966,890.4375,170.625,833.9375,-259.125,0.0,0.0,273.875,0.0,0.0,1.0,0.0,933.875,1.7689521811795448,0.6657730770536696,0.8379884155300674,0.1915956706137289,0.05765171008275475,818.0625,170.375,397.6875,-622.75,0.0625,0.25,493.8125,14.375,0.0625,0.9375,283.8160674445695
