scenario,training_seed,evaluation_episodes,episode_return_mean,episode_return_std,episode_length_mean,episode_length_std,robust_feasibility_rate_mean,robust_feasibility_rate_std,mean_key_rate_bits_per_sample_mean,mean_key_rate_bits_per_sample_std,mean_key_rate_bits_per_second_mean,mean_key_rate_bits_per_second_std,mean_raw_key_disagreement_rate_mean,mean_raw_key_disagreement_rate_std,mean_observation_reciprocity_mean,mean_observation_reciprocity_std,mean_surface_power_w_mean,mean_surface_power_w_std,mean_robust_reward_mean,mean_robust_reward_std,mean_mean_sample_reward_mean,mean_mean_sample_reward_std,mean_cvar_reward_mean,mean_cvar_reward_std,mean_worst_sample_reward_mean,mean_worst_sample_reward_std,mean_maximum_output_power_mean,mean_maximum_output_power_std,mean_power_violation_mean,mean_power_violation_std,mean_effective_active_elements_mean,mean_effective_active_elements_std,mean_projection_scale_mean,mean_projection_scale_std
partially_active__no_amplitude_phase_coupling,0,2,-49.605585789968245,7.231515288692082,16.0,0.0,1.0,0.0,2.9573343171294066,0.5512565608482566,2957.334317129407,551.2565608482564,0.15087890625,0.018644417082067172,0.9175348219643743,0.030819124377266183,35.70470345423068,3.451467905490468,-3.100349111873015,0.45196970554325483,-3.0829709085180896,0.45096856809987035,-3.11772731522794,0.45297084298663925,-3.11772731522794,0.45297084298663925,25.236142725988888,0.33402088317926854,0.0,0.0,8.0,0.0,0.2542639109029198,0.05315599838794616
