scenario,training_seed,episode,step,reward,key_rate_bits_per_sample,key_rate_bits_per_second,raw_key_disagreement_rate,observation_reciprocity,surface_power_w,robust_reward,mean_sample_reward,cvar_reward,worst_sample_reward,maximum_output_power,power_violation,effective_active_elements,projection_scale,robustly_feasible
partially_active__no_amplitude_phase_coupling,0,0,12,-2.5998414953858644,3.1025509183537334,3102.5509183537333,0.171875,0.9360644815141921,30.46045591420104,-2.5998414953858644,-2.588174731944094,-2.611508258827635,-2.611508258827635,23.149168945325457,0.0,8.0,0.19478131017429792,1.0
partially_active__no_amplitude_phase_coupling,0,0,13,-2.5861311208598794,4.05178716829986,4051.7871682998602,0.109375,0.9693713958136688,32.65394996079448,-2.5861311208598794,-2.5779816603771315,-2.5942805813426277,-2.5942805813426277,21.354496407334345,0.0,8.0,0.19908771601481232,1.0
partially_active__no_amplitude_phase_coupling,0,0,14,-2.958541975186569,2.615758986996818,2615.7589869968183,0.125,0.9112685263766966,34.38831585125926,-2.958541975186569,-2.945462527135242,-2.9716214232378957,-2.9716214232378957,26.615627159539706,0.0,8.0,0.22795103224924487,1.0
partially_active__no_amplitude_phase_coupling,0,0,15,-2.351149931612719,3.674519702120196,3674.5197021201957,0.15625,0.9584708174831287,29.190447314401208,-2.351149931612719,-2.3174425107389007,-2.384857352486537,-2.384857352486537,25.49267111464914,0.0,8.0,0.17374411487647448,1.0
partially_active__no_amplitude_phase_coupling,0,0,16,-2.5992083972721867,3.1689332081353374,3168.9332081353373,0.1875,0.8652274094483439,29.784199805137234,-2.5992083972721867,-2.594503839568355,-2.603912954976018,-2.603912954976018,24.964428054704083,0.0,8.0,0.19149036100485473,1.0
partially_active__no_amplitude_phase_coupling,0,1,1,-3.4356035310255826,3.025621075840121,3025.621075840121,0.140625,0.9355990200644531,39.2681769392897,-3.4356035310255826,-3.4335009857384335,-3.4377060763127316,-3.4377060763127316,25.48044277629828,0.0,8.0,0.25988987228620464,1.0
partially_active__no_amplitude_phase_coupling,0,1,2,-5.016323325516959,2.580381029985288,2580.381029985288,0.140625,0.9117204373866885,54.52403689223438,-5.016323325516959,-5.012891283502355,-5.019755367531564,-5.019755367531564,30.676651295584783,0.0,8.0,0.37389164143320225,1.0
partially_active__no_amplitude_phase_coupling,0,1,3,-3.928885130136685,2.969103490576968,2969.103490576968,0.171875,0.9331805538063558,43.69765247405743,-3.928885130136685,-3.907755638828502,-3.9500146214448684,-3.9500146214448684,22.84602304067807,0.0,8.0,0.3534200478729129,1.0
partially_active__no_amplitude_phase_coupling,0,1,4,-3.9196027088001886,2.0865491677897805,2086.5491677897803,0.203125,0.8700493301886243,41.89613385617688,-3.9196027088001886,-3.887021613855979,-3.9521838037443984,-3.9521838037443984,23.355342939370523,0.0,8.0,0.31812419039238143,1.0
partially_active__no_amplitude_phase_coupling,0,1,5,-3.187358328331863,3.078332817649269,3078.3328176492687,0.125,0.9369901534478544,37.1398527645662,-3.187358328331863,-3.18705973869596,-3.1876569179677663,-3.1876569179677663,23.26742947179136,0.0,8.0,0.2806455431838786,1.0
