scenario,training_seed,episode,step,reward,key_rate_bits_per_sample,key_rate_bits_per_second,raw_key_disagreement_rate,observation_reciprocity,surface_power_w,robust_reward,mean_sample_reward,cvar_reward,worst_sample_reward,maximum_output_power,power_violation,effective_active_elements,projection_scale,robustly_feasible
partially_active__no_surface_power_penalty,0,0,11,0.5257596352353957,3.2566714246815893,3256.6714246815895,0.140625,0.94405437560213,7.348632366707614,0.5257596352353957,0.5350749402015675,0.516444330269224,0.516444330269224,14.815732499875228,0.0,8.0,0.06795309097109649,1.0
partially_active__no_surface_power_penalty,0,0,12,0.5979401296668982,3.389131478264888,3389.131478264888,0.125,0.9504934020478714,11.58948003918999,0.5979401296668982,0.631720410483372,0.5641598488504245,0.5641598488504245,15.823583310372753,0.0,8.0,0.11196926749804378,1.0
partially_active__no_surface_power_penalty,0,0,13,0.6053498188823943,3.4434922675782937,3443.4922675782936,0.109375,0.9315089611090848,16.325681621535146,0.6053498188823943,0.6193459304524167,0.5913537073123718,0.5913537073123718,16.160841464931977,0.0,8.0,0.1959106862636228,1.0
partially_active__no_surface_power_penalty,0,0,14,0.4317940845568399,2.732371961513667,2732.371961513667,0.15625,0.9140654392921482,15.25504247587551,0.4317940845568399,0.445818253316239,0.4177699157974408,0.4177699157974408,14.47002843252009,0.0,8.0,0.1669719743302712,1.0
partially_active__no_surface_power_penalty,0,0,15,0.4751195216356294,3.1278642233120966,3127.864223312097,0.171875,0.9396344593448445,19.06806364379682,0.4751195216356294,0.5113853912676269,0.4388536520036319,0.4388536520036319,18.513275888407307,0.0,8.0,0.19821905911682236,1.0
partially_active__no_surface_power_penalty,0,0,16,0.48011476199812414,3.173451311999428,3173.451311999428,0.15625,0.9332459545058449,22.9042039397866,0.48011476199812414,0.48876141554338304,0.47146810845286524,0.47146810845286524,20.12935627593432,0.0,8.0,0.30442914557616874,1.0
partially_active__no_surface_power_penalty,0,1,1,0.5184885850126656,2.9743879363061714,2974.3879363061715,0.140625,0.9327495445465293,2.5330322079922034,0.5184885850126656,0.5544136041214494,0.4825635659038818,0.4825635659038818,12.423944144086896,0.0,8.0,0.02483400077888595,1.0
partially_active__no_surface_power_penalty,0,1,2,0.40871236610010997,2.739089938798088,2739.089938798088,0.171875,0.9203186170645042,6.904025631123523,0.40871236610010997,0.42710642978815905,0.39031830241206095,0.39031830241206095,14.655979422005972,0.0,8.0,0.06809246198491596,1.0
partially_active__no_surface_power_penalty,0,1,3,0.4027321580004751,2.4954607374254443,2495.460737425444,0.171875,0.902205103050883,1.2555297198488697,0.4027321580004751,0.4485656907329644,0.3568986252679859,0.3568986252679859,13.4454569467566,0.0,8.0,0.009245393473256893,1.0
partially_active__no_surface_power_penalty,0,1,4,0.4172077905897057,2.5005683525289975,2500.5683525289974,0.140625,0.8950737709623504,2.253143869811818,0.4172077905897057,0.4180718604453364,0.41634372073407494,0.41634372073407494,10.641079259453464,0.0,5.0,0.022389556913191277,1.0
partially_active__no_surface_power_penalty,0,1,5,0.5179281340221185,3.5391217388176646,3539.1217388176647,0.171875,0.95580116309207,2.4917472028187557,0.5179281340221185,0.5477935126164354,0.4880627554278015,0.4880627554278015,12.893405845451824,0.0,8.0,0.02285648696256353,1.0
partially_active__no_surface_power_penalty,0,1,6,0.3483919104893697,2.428203742143303,2428.2037421433033,0.1875,0.9023315954390209,5.08838768917129,0.3483919104893697,0.37779764904489865,0.31898617193384077,0.31898617193384077,13.907465846685087,0.0,8.0,0.04902464165398579,1.0
