scenario,training_seed,episode,episode_return,episode_length,robust_feasibility_rate,mean_key_rate_bits_per_sample,mean_key_rate_bits_per_second,mean_raw_key_disagreement_rate,mean_observation_reciprocity,mean_surface_power_w,mean_robust_reward,mean_mean_sample_reward,mean_cvar_reward,mean_worst_sample_reward,mean_maximum_output_power,mean_power_violation,mean_effective_active_elements,mean_projection_scale
partially_active__no_surface_power_penalty,0,0,7.687096078880724,16,1.0,3.010587771188139,3010.5877711881385,0.1513671875,0.9275125166004154,14.988657848854626,0.4804435049300453,0.49880634944106894,0.4620806604190215,0.4620806604190215,16.528598161807263,0.0,8.0,0.1509668986301362
partially_active__no_surface_power_penalty,0,1,7.496390175464457,16,1.0,3.0235976867212497,3023.5976867212503,0.1572265625,0.9198021780829673,3.196738098338569,0.46852438596652857,0.4892410392194484,0.44780773271360863,0.44780773271360863,12.64199304472714,0.0,7.8125,0.033442734844341515
