scenario,training_seed,evaluation_episodes,episode_return_mean,episode_return_std,episode_length_mean,episode_length_std,robust_feasibility_rate_mean,robust_feasibility_rate_std,mean_key_rate_bits_per_sample_mean,mean_key_rate_bits_per_sample_std,mean_key_rate_bits_per_second_mean,mean_key_rate_bits_per_second_std,mean_raw_key_disagreement_rate_mean,mean_raw_key_disagreement_rate_std,mean_observation_reciprocity_mean,mean_observation_reciprocity_std,mean_surface_power_w_mean,mean_surface_power_w_std,mean_robust_reward_mean,mean_robust_reward_std,mean_mean_sample_reward_mean,mean_mean_sample_reward_std,mean_cvar_reward_mean,mean_cvar_reward_std,mean_worst_sample_reward_mean,mean_worst_sample_reward_std,mean_maximum_output_power_mean,mean_maximum_output_power_std,mean_power_violation_mean,mean_power_violation_std,mean_effective_active_elements_mean,mean_effective_active_elements_std,mean_projection_scale_mean,mean_projection_scale_std
partially_active__no_surface_power_penalty,0,2,7.59174312717259,0.13484943751794887,16.0,0.0,1.0,0.0,3.0170927289546943,0.009199399496126935,3017.0927289546944,9.199399496127537,0.154296875,0.0041432037960149265,0.9236573473416914,0.005452032650931439,9.092697973596596,8.338146418797484,0.4744839454482869,0.008428089844871844,0.49402369433025867,0.006763695721860888,0.4549441965663151,0.010092483967882801,0.4549441965663151,0.010092483967882801,14.585295603267202,2.74824483408169,0.0,0.0,7.90625,0.13258252147247765,0.09220481673723886,0.0831021331662139
