step,reward,mean_secure_key_rate_bps,mean_raw_kdr,mean_reciprocity,mean_active_elements,mean_projection_scale,mean_surface_power_watt,power_violation_probability,critic_loss,actor_loss
0.0,-0.04833160167196629,566.4405632898529,0.2948207999820203,0.5837996761846893,8.0,0.7103478500232558,0.2940012933764612,0.0,nan,nan
100.0,0.09092637498568021,1979.362479150137,0.24191548831525272,0.7651956094740757,8.0,0.9922215827621077,0.29400173840299076,0.0,nan,nan
200.0,0.02015302414032316,920.5152618421769,0.2437717819464864,0.7085754824401274,8.0,0.9658142068062725,0.2940015967651969,0.0,nan,nan
300.0,0.03022881369199637,2031.1558425494363,0.2891160868851423,0.5888557648354734,8.0,1.0,0.2940017213727352,0.0,0.0004359721206128597,0.024990176782011986
400.0,0.059948266646140703,1504.1840032121322,0.25519633373719774,0.7599049768289905,8.0,1.0,0.29400117106159135,0.0,0.00027411809423938394,-0.22600749135017395
500.0,0.051460434888575685,1334.993310899069,0.21943349185852085,0.7032143648413153,8.0,1.0,0.2940008269597881,0.0,0.00030158652225509286,-0.3573445975780487
600.0,0.0907480424863714,1858.322473136116,0.21085498008415138,0.6965999868295786,8.0,1.0,0.29400098092297344,0.0,0.00021353780175559223,-0.3784458637237549
700.0,0.0877641536663658,1551.7581625633757,0.2111710612247797,0.7516108271678739,8.0,0.9959084052148404,0.29400189011808225,0.0,0.0002915214281529188,-0.4266687333583832
800.0,-0.04115486269081149,136.99573327725014,0.2632338488958582,0.6504711754588093,8.0,0.7920065877005875,0.2940014410854162,0.0,0.00029247242491692305,-0.48090285062789917
900.0,0.020419833909475205,1223.0968038332676,0.25485535645313606,0.6209691027868138,8.0,1.0,0.2940011614803564,0.0,0.00017948183813132346,-0.536614716053009
1000.0,0.015500360381202609,1126.3780195768998,0.2601845556535511,0.699906464262513,8.0,1.0,0.2940011531176642,0.0,0.0002956693933811039,-0.5077695846557617
1100.0,0.08044994927942777,1504.2725316959813,0.190824248714262,0.742686889775761,8.0,1.0,0.29400147623717277,0.0,0.0002467608137521893,-0.5762680768966675
1200.0,0.004951396958922213,725.9616991110327,0.2161584069941042,0.6795530005767405,8.0,0.8640611914664476,0.2940016792327307,0.0,0.0007361435564234853,-0.6371957659721375
1300.0,0.008321784400003966,1115.3744113584046,0.250375427638854,0.6401659703060281,8.0,1.0,0.29400166943540007,0.0,0.000273289333563298,-0.7365777492523193
1400.0,0.08010737810051625,1223.4800181862229,0.20284322631848223,0.7614575097880181,8.0,0.9021090329090686,0.2940018406285651,0.0,0.0003393141378182918,-0.8439984321594238
1500.0,0.02981576555655003,947.453281177616,0.2309509468377038,0.6921564567398237,8.0,1.0,0.29400143953499763,0.0,0.00036534550599753857,-0.954542875289917
1600.0,0.11101021077510256,2270.209429479899,0.20799814687345922,0.7181714570371287,8.0,0.887486746084095,0.29400161903190714,0.0,0.00048122811131179333,-1.090083122253418
1700.0,0.09960620812613251,1978.2237758706897,0.2162029243870105,0.7532261368952097,8.0,1.0,0.29400116797369985,0.0,0.0010997367789968848,-1.2278358936309814
1800.0,0.09108808623765101,1577.1521064255883,0.1731509584295752,0.7193410446396856,8.0,0.8153737676873432,0.29400172724489154,0.0,0.0008486929000355303,-1.402256727218628
1900.0,-0.018725041526844143,482.11955000164704,0.25360623918430947,0.6506260089005919,8.0,0.8917589549488092,0.29400176916409,0.0,0.006873623467981815,-1.4750239849090576
2000.0,0.033013004864498666,711.1896806545305,0.21323069721895543,0.739996179725525,8.0,1.0,0.294001695094651,0.0,0.000652291695587337,-1.6465078592300415
2100.0,0.005205826297808254,750.365469373908,0.238966931372176,0.6818283075317885,8.0,0.6496064771461185,0.2940014515986549,0.0,0.0007236209930852056,-1.034369945526123
2200.0,-0.018888483638883534,678.7174362404005,0.27258504928540034,0.6320952857837862,8.0,0.810171886965013,0.29400149668900394,0.0,0.006471060216426849,-0.8910428285598755
2300.0,0.015157430204721569,742.9517795020793,0.23213118453253379,0.678731624629521,8.0,0.866895759685196,0.294001649063512,0.0,0.0012037568958476186,-0.8511927127838135
2400.0,0.05686498347369766,1094.0724022937543,0.1980265771011155,0.7289954399350985,8.0,1.0,0.2940014481251166,0.0,0.0014429792063310742,-0.9112438559532166
2500.0,-0.031008849512896952,479.7804510897187,0.2924823263760711,0.6895275844388513,8.0,1.0,0.2940019452185204,0.0,0.0036636837758123875,-0.8364315032958984
2600.0,0.027361375792227326,968.7467101493387,0.24193833780804458,0.6971001272922406,8.0,0.5186291951821138,0.2940014275637548,0.0,0.0033491416834294796,-0.7810189127922058
2700.0,0.07789686961111505,1999.5275568663524,0.23265802704307698,0.7051107399672575,8.0,1.0,0.2940009623368614,0.0,0.0011978053953498602,-0.7486679553985596
2800.0,0.11682335819200532,1998.1627161759677,0.18142030006953003,0.7529773261798436,8.0,0.7042343623767229,0.29400129894543675,0.0,0.001798173994757235,-0.8026845455169678
2900.0,0.07109038221141109,1716.3386234985583,0.21931360829083435,0.7235968588945662,8.0,1.0,0.29400104811010974,0.0,0.0013226233422756195,-0.7830855846405029
3000.0,0.12101200127256002,2371.706444985466,0.2219884164729598,0.7363657335858388,8.0,0.7685104355003025,0.2940015099586547,0.0,0.0015155472792685032,-0.7514923810958862
3100.0,0.08377817530462445,1746.8689003705795,0.20197764115802957,0.7378488424590205,8.0,0.6762346780843878,0.29400189091067375,0.0,0.0011869097361341119,-0.7991007566452026
3200.0,0.045009076681710135,2027.5903590510393,0.28777640921309644,0.6478674547459171,8.0,0.742129832562421,0.2940014529797761,0.0,0.001713799312710762,-0.890466034412384
3300.0,0.0201311684925198,1643.7894525822803,0.28215774606796373,0.6311846669974377,8.0,1.0,0.2940012939207377,0.0,0.0013616932556033134,-0.9647989273071289
3400.0,0.0888243818112346,1906.1571199994528,0.20876427463379055,0.7358192122450582,8.0,0.882643547885074,0.2940017113455861,0.0,0.0017032092437148094,-0.8538941740989685
3500.0,0.13881326753114098,2437.388640160998,0.1990287076180716,0.7473567077068056,8.0,0.8847199253644655,0.2940010685786514,0.0,0.00167187734041363,-0.9305977821350098
3600.0,0.00914308520903805,876.9633150312304,0.25361000813230317,0.6909613723711345,8.0,1.0,0.29400115167475127,0.0,0.002415040507912636,-0.9857043027877808
3700.0,-0.019705587451460477,498.322103251785,0.24866362594262778,0.6209780166837163,8.0,0.8320149672949553,0.294001516487157,0.0,0.002335350727662444,-1.0670216083526611
3800.0,-0.011840509502076754,1179.69640609307,0.2740243723375095,0.6030190938471895,8.0,0.7146459219227701,0.294001314326462,0.0,0.0019406101200729609,-0.964116096496582
3900.0,0.06448655706402176,1730.6013998400604,0.2561021239529976,0.7300415609155912,8.0,0.8849545795880776,0.29400162798629803,0.0,0.0023427351843565702,-0.9751900434494019
4000.0,0.030449722455751428,757.64886412779,0.2300277101093522,0.7287048794503876,8.0,1.0,0.2940018023680685,0.0,0.002062875311821699,-0.8910009860992432
4100.0,0.02027528458114216,770.8021712734256,0.20348163954236068,0.7146480490001996,8.0,1.0,0.2940012142362707,0.0,0.0021240392234176397,-1.0145974159240723
4200.0,0.016140674290049672,969.3397308269975,0.25474697768266996,0.7127108595351894,8.0,1.0,0.29400214369878275,0.0,0.0020821564830839634,-1.0541393756866455
4300.0,0.1357035300987769,2019.94350129208,0.1753426146908723,0.767702315483761,8.0,0.6768594817214799,0.29400122538149454,0.0,0.0021146617364138365,-0.9673908352851868
4400.0,0.10983627538394122,2331.5285201209645,0.22387411244054067,0.7516954474959108,8.0,0.8482974750161469,0.29400181376044726,0.0,0.0029399199411273003,-0.9923363924026489
